customer_id,customer_name,segment,region,sale_id,sale_date,sale_value,product,sale_month
CUST0634,Cliente 634,Média Empresa,Sul,SALE0135,2024-10-24 10:37:23.100122,90.32,Serviço Y,2024-10
CUST0635,Cliente 635,Pequena Empresa,Centro-Oeste,SALE0438,2025-02-22 10:37:23.101112,3906.38,Produto B,2025-02
CUST0635,Cliente 635,Pequena Empresa,Centro-Oeste,SALE0592,2025-03-08 10:37:23.101631,2120.95,Serviço Y,2025-03
CUST0636,Cliente 636,Média Empresa,Norte,,,,,
CUST0637,Cliente 637,Média Empresa,Norte,SALE0165,2025-03-30 10:37:23.100217,3973.75,Produto B,2025-03
CUST0638,Cliente 638,Pequena Empresa,Sul,SALE0115,2025-05-13 10:37:23.100033,2008.9,Produto A,2025-05
CUST0639,Cliente 639,Pequena Empresa,Sudeste,,,,,
CUST0640,Cliente 640,Pequena Empresa,Centro-Oeste,SALE0015,2025-03-14 10:37:23.099664,180.6,Serviço Y,2025-03
CUST0640,Cliente 640,Pequena Empresa,Centro-Oeste,SALE0197,2025-08-01 10:37:23.100317,842.97,Produto B,2025-08
CUST0640,Cliente 640,Pequena Empresa,Centro-Oeste,SALE0463,2025-06-04 10:37:23.101192,3230.01,Serviço Y,2025-06
CUST0641,Cliente 641,Pequena Empresa,Norte,,,,,
CUST0642,Cliente 642,Pequena Empresa,Sul,,,,,
CUST0643,Cliente 643,Pequena Empresa,Norte,,,,,
CUST0644,Cliente 644,Pequena Empresa,Centro-Oeste,,,,,
CUST0645,Cliente 645,Pequena Empresa,Centro-Oeste,SALE0715,2024-10-23 10:37:23.102100,3450.34,Produto B,2024-10
CUST0646,Cliente 646,Grande Empresa,Nordeste,SALE0161,2024-10-20 10:37:23.100205,3026.52,Produto A,2024-10
CUST0646,Cliente 646,Grande Empresa,Nordeste,SALE0285,2025-01-25 10:37:23.100607,1591.31,Produto B,2025-01
CUST0646,Cliente 646,Grande Empresa,Nordeste,SALE0402,2025-04-25 10:37:23.100998,2092.72,Produto A,2025-04
CUST0646,Cliente 646,Grande Empresa,Nordeste,SALE0629,2024-10-26 10:37:23.101817,2384.12,Serviço Y,2024-10
CUST0647,Cliente 647,Média Empresa,Sul,SALE0109,2025-06-01 10:37:23.100011,3187.15,Serviço X,2025-06
CUST0647,Cliente 647,Média Empresa,Sul,SALE0157,2025-07-30 10:37:23.100192,3585.37,Produto B,2025-07
CUST0647,Cliente 647,Média Empresa,Sul,SALE0710,2025-06-01 10:37:23.102085,4183.37,Serviço Y,2025-06
CUST0648,Cliente 648,Média Empresa,Centro-Oeste,SALE0482,2025-04-27 10:37:23.101254,271.3,Produto B,2025-04
CUST0649,Cliente 649,Grande Empresa,Nordeste,SALE0150,2024-11-24 10:37:23.100169,1352.2,Serviço Y,2024-11
CUST0650,Cliente 650,Média Empresa,Nordeste,,,,,
CUST0651,Cliente 651,Pequena Empresa,Norte,SALE0345,2025-01-28 10:37:23.100812,4785.03,Produto B,2025-01
CUST0651,Cliente 651,Pequena Empresa,Norte,SALE0606,2024-11-22 10:37:23.101701,1041.74,Serviço Y,2024-11
CUST0652,Cliente 652,Média Empresa,Norte,SALE0119,2025-02-23 10:37:23.100045,1595.03,Serviço Y,2025-02
CUST0652,Cliente 652,Média Empresa,Norte,SALE0358,2024-10-26 10:37:23.100853,512.67,Produto B,2024-10
CUST0653,Cliente 653,Média Empresa,Nordeste,SALE0217,2025-07-22 10:37:23.100382,4755.15,Serviço Y,2025-07
CUST0654,Cliente 654,Grande Empresa,Norte,SALE0432,2024-11-30 10:37:23.101093,3682.78,Serviço Y,2024-11
CUST0654,Cliente 654,Grande Empresa,Norte,SALE0484,2025-03-15 10:37:23.101261,1372.01,Serviço Y,2025-03
CUST0655,Cliente 655,Média Empresa,Centro-Oeste,SALE0643,2025-02-26 10:37:23.101873,3450.09,Serviço Y,2025-02
CUST0655,Cliente 655,Média Empresa,Centro-Oeste,SALE0675,2025-03-24 10:37:23.101976,4889.49,Produto B,2025-03
CUST0656,Cliente 656,Pequena Empresa,Sudeste,SALE0158,2025-07-25 10:37:23.100195,394.07,Serviço X,2025-07
CUST0656,Cliente 656,Pequena Empresa,Sudeste,SALE0505,2024-11-17 10:37:23.101327,440.15,Serviço Y,2024-11
CUST0657,Cliente 657,Pequena Empresa,Centro-Oeste,,,,,
CUST0658,Cliente 658,Pequena Empresa,Nordeste,,,,,
CUST0659,Cliente 659,Média Empresa,Nordeste,,,,,
CUST0660,Cliente 660,Média Empresa,Centro-Oeste,SALE0795,2024-12-10 10:37:23.102355,4548.68,Serviço X,2024-12
CUST0661,Cliente 661,Pequena Empresa,Norte,,,,,
CUST0662,Cliente 662,Autônomo,Norte,SALE0204,2024-12-28 10:37:23.100339,2541.16,Serviço Y,2024-12
CUST0663,Cliente 663,Média Empresa,Nordeste,,,,,
CUST0664,Cliente 664,Pequena Empresa,Sul,SALE0246,2025-01-11 10:37:23.100473,4821.52,Serviço Y,2025-01
CUST0665,Cliente 665,Pequena Empresa,Norte,,,,,
CUST0666,Cliente 666,Pequena Empresa,Centro-Oeste,SALE0216,2024-11-19 10:37:23.100379,520.48,Serviço Y,2024-11
CUST0667,Cliente 667,Pequena Empresa,Norte,,,,,
CUST0668,Cliente 668,Pequena Empresa,Centro-Oeste,SALE0737,2025-03-09 10:37:23.102173,4684.92,Produto B,2025-03
CUST0669,Cliente 669,Pequena Empresa,Nordeste,SALE0400,2025-01-30 10:37:23.100991,4813.63,Produto A,2025-01
CUST0670,Cliente 670,Pequena Empresa,Norte,,,,,
CUST0671,Cliente 671,Pequena Empresa,Centro-Oeste,SALE0764,2025-04-14 10:37:23.102258,3231.59,Produto A,2025-04
CUST0672,Cliente 672,Grande Empresa,Nordeste,,,,,
CUST0673,Cliente 673,Pequena Empresa,Sul,SALE0580,2025-01-31 10:37:23.101578,3655.51,Serviço X,2025-01
CUST0674,Cliente 674,Média Empresa,Centro-Oeste,SALE0576,2024-11-03 10:37:23.101564,1864.14,Serviço X,2024-11
CUST0675,Cliente 675,Média Empresa,Sul,,,,,
CUST0676,Cliente 676,Autônomo,Sul,SALE0177,2025-04-09 10:37:23.100255,2268.73,Produto B,2025-04
CUST0676,Cliente 676,Autônomo,Sul,SALE0383,2024-11-08 10:37:23.100932,2915.64,Produto A,2024-11
CUST0676,Cliente 676,Autônomo,Sul,SALE0552,2025-03-19 10:37:23.101476,3956.76,Serviço Y,2025-03
CUST0677,Cliente 677,Pequena Empresa,Sudeste,SALE0020,2025-05-10 10:37:23.099680,938.53,Produto A,2025-05
CUST0678,Cliente 678,Pequena Empresa,Norte,,,,,
CUST0679,Cliente 679,Autônomo,Centro-Oeste,,,,,
CUST0680,Cliente 680,Grande Empresa,Sul,SALE0187,2025-02-23 10:37:23.100286,648.95,Produto B,2025-02
CUST0680,Cliente 680,Grande Empresa,Sul,SALE0385,2024-11-30 10:37:23.100942,2909.79,Produto A,2024-11
CUST0680,Cliente 680,Grande Empresa,Sul,SALE0441,2024-12-29 10:37:23.101122,1717.25,Produto A,2024-12
CUST0681,Cliente 681,Grande Empresa,Sudeste,,,,,
CUST0682,Cliente 682,Pequena Empresa,Nordeste,SALE0213,2025-04-23 10:37:23.100367,416.84,Produto A,2025-04
CUST0683,Cliente 683,Pequena Empresa,Centro-Oeste,SALE0294,2025-03-11 10:37:23.100635,825.4,Serviço X,2025-03
CUST0684,Cliente 684,Média Empresa,Sul,,,,,
CUST0685,Cliente 685,Autônomo,Norte,SALE0275,2025-02-22 10:37:23.100576,4414.53,Produto A,2025-02
CUST0685,Cliente 685,Autônomo,Norte,SALE0509,2025-02-10 10:37:23.101339,2466.08,Produto B,2025-02
CUST0686,Cliente 686,Média Empresa,Sudeste,,,,,
CUST0687,Cliente 687,Média Empresa,Sul,SALE0756,2024-11-03 10:37:23.102232,4966.47,Serviço X,2024-11
CUST0688,Cliente 688,Pequena Empresa,Norte,SALE0144,2025-03-08 10:37:23.100151,344.59,Serviço Y,2025-03
CUST0689,Cliente 689,Grande Empresa,Sul,SALE0359,2025-03-24 10:37:23.100856,2563.86,Serviço Y,2025-03
CUST0690,Cliente 690,Pequena Empresa,Centro-Oeste,SALE0260,2025-07-14 10:37:23.100516,268.26,Serviço X,2025-07
CUST0691,Cliente 691,Pequena Empresa,Centro-Oeste,,,,,
CUST0692,Cliente 692,Média Empresa,Centro-Oeste,SALE0092,2025-03-13 10:37:23.099926,3286.96,Serviço Y,2025-03
CUST0693,Cliente 693,Média Empresa,Sudeste,SALE0779,2025-07-27 10:37:23.102305,3528.82,Produto B,2025-07
CUST0694,Cliente 694,Pequena Empresa,Centro-Oeste,SALE0513,2024-11-15 10:37:23.101352,1670.83,Produto A,2024-11
CUST0695,Cliente 695,Pequena Empresa,Norte,,,,,
CUST0696,Cliente 696,Média Empresa,Sul,SALE0793,2025-04-18 10:37:23.102349,2912.53,Serviço X,2025-04
CUST0697,Cliente 697,Pequena Empresa,Nordeste,SALE0337,2025-01-02 10:37:23.100786,2381.06,Produto B,2025-01
CUST0697,Cliente 697,Pequena Empresa,Nordeste,SALE0500,2024-12-24 10:37:23.101311,522.94,Serviço X,2024-12
CUST0698,Cliente 698,Média Empresa,Norte,,,,,
CUST0699,Cliente 699,Pequena Empresa,Norte,SALE0410,2025-02-15 10:37:23.101024,1074.24,Serviço X,2025-02
CUST0699,Cliente 699,Pequena Empresa,Norte,SALE0516,2024-12-13 10:37:23.101361,3892.05,Produto B,2024-12
CUST0700,Cliente 700,Média Empresa,Centro-Oeste,,,,,
CUST0701,Cliente 701,Média Empresa,Sudeste,SALE0261,2025-01-05 10:37:23.100519,2000.24,Produto A,2025-01
CUST0701,Cliente 701,Média Empresa,Sudeste,SALE0477,2025-07-21 10:37:23.101239,3642.57,Produto B,2025-07
CUST0702,Cliente 702,Pequena Empresa,Sul,,,,,
CUST0703,Cliente 703,Pequena Empresa,Sudeste,SALE0389,2024-11-01 10:37:23.100956,2150.02,Serviço Y,2024-11
CUST0704,Cliente 704,Pequena Empresa,Sul,SALE0312,2024-12-18 10:37:23.100695,368.81,Produto A,2024-12
CUST0704,Cliente 704,Pequena Empresa,Sul,SALE0535,2024-12-08 10:37:23.101422,3260.8,Produto B,2024-12
CUST0705,Cliente 705,Pequena Empresa,Sul,,,,,
CUST0706,Cliente 706,Autônomo,Sudeste,,,,,
CUST0707,Cliente 707,Pequena Empresa,Norte,SALE0211,2024-11-01 10:37:23.100361,2940.25,Produto A,2024-11
CUST0707,Cliente 707,Pequena Empresa,Norte,SALE0726,2025-03-13 10:37:23.102138,3532.37,Produto A,2025-03
CUST0708,Cliente 708,Grande Empresa,Sul,SALE0695,2024-10-27 10:37:23.102038,664.97,Produto B,2024-10
CUST0709,Cliente 709,Pequena Empresa,Sudeste,SALE0084,2025-06-01 10:37:23.099889,3095.38,Produto B,2025-06
CUST0709,Cliente 709,Pequena Empresa,Sudeste,SALE0430,2025-01-18 10:37:23.101087,2421.02,Serviço Y,2025-01
CUST0709,Cliente 709,Pequena Empresa,Sudeste,SALE0664,2025-04-22 10:37:23.101940,2377.91,Produto B,2025-04
CUST0710,Cliente 710,Média Empresa,Sul,SALE0729,2025-05-29 10:37:23.102147,209.22,Produto B,2025-05
CUST0711,Cliente 711,Grande Empresa,Nordeste,,,,,
CUST0712,Cliente 712,Média Empresa,Norte,SALE0558,2025-03-08 10:37:23.101498,4125.57,Produto A,2025-03
CUST0713,Cliente 713,Média Empresa,Centro-Oeste,,,,,
CUST0714,Cliente 714,Média Empresa,Sul,SALE0140,2025-07-26 10:37:23.100138,200.18,Produto A,2025-07
CUST0715,Cliente 715,Pequena Empresa,Nordeste,SALE0137,2024-10-25 10:37:23.100129,3099.66,Serviço Y,2024-10
CUST0716,Cliente 716,Autônomo,Centro-Oeste,SALE0166,2025-06-07 10:37:23.100220,4443.43,Serviço Y,2025-06
CUST0717,Cliente 717,Grande Empresa,Centro-Oeste,,,,,
CUST0718,Cliente 718,Autônomo,Sul,SALE0460,2025-05-03 10:37:23.101182,3313.93,Serviço X,2025-05
CUST0719,Cliente 719,Pequena Empresa,Sudeste,SALE0056,2025-05-21 10:37:23.099799,3484.71,Serviço X,2025-05
CUST0719,Cliente 719,Pequena Empresa,Sudeste,SALE0338,2024-11-20 10:37:23.100789,4593.34,Serviço Y,2024-11
CUST0719,Cliente 719,Pequena Empresa,Sudeste,SALE0489,2025-08-01 10:37:23.101276,3422.5,Produto B,2025-08
CUST0720,Cliente 720,Grande Empresa,Sul,SALE0208,2025-06-15 10:37:23.100352,888.19,Produto A,2025-06
CUST0721,Cliente 721,Autônomo,Nordeste,,,,,
CUST0722,Cliente 722,Pequena Empresa,Centro-Oeste,,,,,
CUST0723,Cliente 723,Pequena Empresa,Sul,SALE0029,2024-12-13 10:37:23.099709,4525.75,Produto B,2024-12
CUST0723,Cliente 723,Pequena Empresa,Sul,SALE0146,2025-07-25 10:37:23.100157,4627.08,Produto A,2025-07
CUST0723,Cliente 723,Pequena Empresa,Sul,SALE0758,2024-12-18 10:37:23.102239,1532.98,Produto B,2024-12
CUST0724,Cliente 724,Grande Empresa,Sudeste,SALE0016,2025-06-16 10:37:23.099668,3966.43,Produto A,2025-06
CUST0724,Cliente 724,Grande Empresa,Sudeste,SALE0026,2024-11-02 10:37:23.099699,1770.62,Produto A,2024-11
CUST0724,Cliente 724,Grande Empresa,Sudeste,SALE0466,2025-04-20 10:37:23.101201,3254.86,Serviço X,2025-04
CUST0725,Cliente 725,Média Empresa,Sul,,,,,
CUST0726,Cliente 726,Grande Empresa,Norte,SALE0330,2025-04-20 10:37:23.100764,4258.82,Produto B,2025-04
CUST0727,Cliente 727,Pequena Empresa,Sudeste,SALE0417,2024-10-31 10:37:23.101046,2556.53,Produto B,2024-10
CUST0728,Cliente 728,Grande Empresa,Nordeste,,,,,
CUST0729,Cliente 729,Pequena Empresa,Centro-Oeste,,,,,
CUST0730,Cliente 730,Pequena Empresa,Sul,SALE0279,2024-12-05 10:37:23.100588,3323.11,Produto A,2024-12
CUST0730,Cliente 730,Pequena Empresa,Sul,SALE0540,2025-05-18 10:37:23.101438,4900.93,Serviço X,2025-05
CUST0731,Cliente 731,Pequena Empresa,Sudeste,SALE0276,2024-11-06 10:37:23.100579,4201.55,Produto A,2024-11
CUST0731,Cliente 731,Pequena Empresa,Sudeste,SALE0418,2024-11-17 10:37:23.101049,3375.87,Produto B,2024-11
CUST0732,Cliente 732,Grande Empresa,Norte,SALE0718,2024-10-20 10:37:23.102110,4576.5,Serviço Y,2024-10
CUST0733,Cliente 733,Média Empresa,Sudeste,SALE0591,2025-08-05 10:37:23.101626,2506.7,Serviço X,2025-08
CUST0734,Cliente 734,Média Empresa,Norte,SALE0097,2025-07-10 10:37:23.099950,4932.92,Produto A,2025-07
CUST0734,Cliente 734,Média Empresa,Norte,SALE0360,2025-03-20 10:37:23.100859,853.07,Serviço X,2025-03
CUST0735,Cliente 735,Pequena Empresa,Nordeste,SALE0510,2025-07-12 10:37:23.101342,3574.55,Produto B,2025-07
CUST0736,Cliente 736,Grande Empresa,Centro-Oeste,SALE0429,2024-12-27 10:37:23.101084,776.67,Serviço X,2024-12
CUST0737,Cliente 737,Pequena Empresa,Nordeste,SALE0479,2025-05-30 10:37:23.101245,3674.91,Serviço Y,2025-05
CUST0738,Cliente 738,Grande Empresa,Sul,,,,,
CUST0739,Cliente 739,Média Empresa,Sudeste,SALE0046,2025-01-20 10:37:23.099768,1916.7,Serviço X,2025-01
CUST0740,Cliente 740,Pequena Empresa,Norte,SALE0378,2024-12-10 10:37:23.100916,1827.85,Serviço X,2024-12
CUST0741,Cliente 741,Média Empresa,Norte,SALE0004,2025-05-27 10:37:23.099624,3151.1,Produto B,2025-05
CUST0742,Cliente 742,Pequena Empresa,Sudeste,,,,,
CUST0743,Cliente 743,Grande Empresa,Sudeste,SALE0160,2025-04-18 10:37:23.100201,120.67,Serviço X,2025-04
CUST0743,Cliente 743,Grande Empresa,Sudeste,SALE0399,2024-11-16 10:37:23.100988,152.19,Produto A,2024-11
CUST0744,Cliente 744,Média Empresa,Sul,,,,,
CUST0745,Cliente 745,Pequena Empresa,Nordeste,,,,,
CUST0746,Cliente 746,Grande Empresa,Norte,,,,,
CUST0747,Cliente 747,Pequena Empresa,Sul,SALE0668,2025-07-10 10:37:23.101952,1800.28,Serviço X,2025-07
CUST0748,Cliente 748,Média Empresa,Nordeste,,,,,
CUST0749,Cliente 749,Autônomo,Sul,SALE0151,2024-11-04 10:37:23.100172,2901.6,Produto A,2024-11
CUST0750,Cliente 750,Média Empresa,Norte,,,,,
CUST0751,Cliente 751,Pequena Empresa,Sudeste,SALE0031,2025-04-22 10:37:23.099715,2490.44,Serviço X,2025-04
CUST0751,Cliente 751,Pequena Empresa,Sudeste,SALE0467,2024-11-07 10:37:23.101205,1740.46,Produto A,2024-11
CUST0752,Cliente 752,Autônomo,Sudeste,SALE0681,2025-01-10 10:37:23.101994,3701.14,Produto A,2025-01
CUST0753,Cliente 753,Média Empresa,Nordeste,,,,,
CUST0754,Cliente 754,Pequena Empresa,Centro-Oeste,,,,,
CUST0755,Cliente 755,Pequena Empresa,Nordeste,SALE0413,2025-03-27 10:37:23.101033,616.81,Serviço X,2025-03
CUST0756,Cliente 756,Grande Empresa,Centro-Oeste,SALE0575,2025-03-14 10:37:23.101552,2031.59,Serviço X,2025-03
CUST0757,Cliente 757,Média Empresa,Sul,SALE0257,2025-07-31 10:37:23.100507,1486.96,Produto B,2025-07
CUST0757,Cliente 757,Média Empresa,Sul,SALE0471,2025-05-20 10:37:23.101220,1275.16,Produto A,2025-05
CUST0757,Cliente 757,Média Empresa,Sul,SALE0570,2024-12-07 10:37:23.101536,4750.45,Serviço Y,2024-12
CUST0757,Cliente 757,Média Empresa,Sul,SALE0644,2025-06-26 10:37:23.101877,3893.2,Produto B,2025-06
CUST0757,Cliente 757,Média Empresa,Sul,SALE0731,2024-12-31 10:37:23.102153,2113.33,Serviço Y,2024-12
CUST0758,Cliente 758,Média Empresa,Sul,,,,,
CUST0759,Cliente 759,Grande Empresa,Norte,,,,,
CUST0760,Cliente 760,Grande Empresa,Centro-Oeste,,,,,
CUST0761,Cliente 761,Pequena Empresa,Norte,SALE0311,2024-10-29 10:37:23.100691,4578.02,Produto B,2024-10
CUST0762,Cliente 762,Pequena Empresa,Sudeste,SALE0168,2025-06-01 10:37:23.100226,2217.92,Produto B,2025-06
CUST0763,Cliente 763,Pequena Empresa,Centro-Oeste,SALE0053,2025-02-02 10:37:23.099789,2971.64,Produto B,2025-02
CUST0763,Cliente 763,Pequena Empresa,Centro-Oeste,SALE0382,2025-07-13 10:37:23.100929,2089.37,Serviço Y,2025-07
CUST0763,Cliente 763,Pequena Empresa,Centro-Oeste,SALE0768,2025-05-16 10:37:23.102270,2355.56,Produto B,2025-05
CUST0764,Cliente 764,Grande Empresa,Nordeste,SALE0183,2025-03-01 10:37:23.100274,1447.87,Serviço X,2025-03
CUST0764,Cliente 764,Grande Empresa,Nordeste,SALE0433,2025-05-10 10:37:23.101096,414.23,Serviço X,2025-05
CUST0765,Cliente 765,Pequena Empresa,Sudeste,SALE0061,2025-03-28 10:37:23.099815,3040.82,Produto A,2025-03
CUST0765,Cliente 765,Pequena Empresa,Sudeste,SALE0182,2025-03-02 10:37:23.100271,3621.8,Produto B,2025-03
CUST0766,Cliente 766,Média Empresa,Sudeste,SALE0064,2025-04-20 10:37:23.099825,2011.37,Produto B,2025-04
CUST0767,Cliente 767,Grande Empresa,Nordeste,SALE0450,2025-01-18 10:37:23.101150,2171.39,Serviço Y,2025-01
CUST0767,Cliente 767,Grande Empresa,Nordeste,SALE0464,2025-03-28 10:37:23.101195,4658.55,Serviço Y,2025-03
CUST0768,Cliente 768,Grande Empresa,Sudeste,SALE0424,2025-05-13 10:37:23.101068,2524.89,Serviço Y,2025-05
CUST0769,Cliente 769,Pequena Empresa,Centro-Oeste,,,,,
CUST0770,Cliente 770,Grande Empresa,Norte,,,,,
CUST0771,Cliente 771,Pequena Empresa,Sudeste,,,,,
CUST0772,Cliente 772,Grande Empresa,Centro-Oeste,,,,,
CUST0773,Cliente 773,Pequena Empresa,Sul,,,,,
CUST0774,Cliente 774,Pequena Empresa,Centro-Oeste,SALE0594,2025-05-30 10:37:23.101642,3685.3,Serviço Y,2025-05
CUST0775,Cliente 775,Grande Empresa,Norte,SALE0017,2025-06-08 10:37:23.099671,1330.32,Serviço X,2025-06
CUST0775,Cliente 775,Grande Empresa,Norte,SALE0040,2025-04-28 10:37:23.099744,417.94,Produto B,2025-04
CUST0776,Cliente 776,Pequena Empresa,Centro-Oeste,,,,,
CUST0777,Cliente 777,Pequena Empresa,Nordeste,SALE0380,2025-05-04 10:37:23.100923,634.37,Produto B,2025-05
CUST0778,Cliente 778,Grande Empresa,Norte,,,,,
CUST0779,Cliente 779,Grande Empresa,Sul,,,,,
CUST0780,Cliente 780,Média Empresa,Nordeste,SALE0300,2025-03-15 10:37:23.100656,2134.62,Produto A,2025-03
CUST0781,Cliente 781,Média Empresa,Centro-Oeste,,,,,
CUST0782,Cliente 782,Média Empresa,Norte,SALE0515,2025-04-23 10:37:23.101358,1222.78,Produto A,2025-04
CUST0783,Cliente 783,Pequena Empresa,Sul,,,,,
CUST0784,Cliente 784,Pequena Empresa,Nordeste,SALE0531,2025-07-04 10:37:23.101410,3836.19,Produto A,2025-07
CUST0785,Cliente 785,Pequena Empresa,Sul,SALE0149,2025-05-25 10:37:23.100166,4997.51,Serviço X,2025-05
CUST0785,Cliente 785,Pequena Empresa,Sul,SALE0596,2025-04-20 10:37:23.101652,4120.26,Produto A,2025-04
CUST0786,Cliente 786,Autônomo,Centro-Oeste,SALE0073,2025-07-09 10:37:23.099853,939.06,Serviço Y,2025-07
CUST0786,Cliente 786,Autônomo,Centro-Oeste,SALE0098,2024-11-20 10:37:23.099954,3589.63,Serviço Y,2024-11
CUST0787,Cliente 787,Média Empresa,Sul,SALE0207,2025-07-12 10:37:23.100349,3566.6,Produto A,2025-07
CUST0788,Cliente 788,Média Empresa,Sudeste,,,,,
CUST0789,Cliente 789,Média Empresa,Nordeste,,,,,
CUST0790,Cliente 790,Autônomo,Sul,,,,,
CUST0791,Cliente 791,Pequena Empresa,Centro-Oeste,SALE0782,2025-07-24 10:37:23.102314,4393.0,Produto A,2025-07
CUST0792,Cliente 792,Média Empresa,Centro-Oeste,SALE0078,2025-06-22 10:37:23.099870,3561.02,Serviço X,2025-06
CUST0793,Cliente 793,Média Empresa,Sul,SALE0475,2025-07-04 10:37:23.101232,4699.34,Serviço Y,2025-07
CUST0794,Cliente 794,Média Empresa,Centro-Oeste,SALE0778,2025-01-08 10:37:23.102302,3062.25,Serviço X,2025-01
CUST0794,Cliente 794,Média Empresa,Centro-Oeste,SALE0781,2025-03-27 10:37:23.102311,1254.2,Produto B,2025-03
CUST0795,Cliente 795,Pequena Empresa,Norte,SALE0346,2025-01-19 10:37:23.100815,4225.22,Serviço X,2025-01
CUST0795,Cliente 795,Pequena Empresa,Norte,SALE0470,2025-06-10 10:37:23.101217,4927.09,Produto B,2025-06
CUST0796,Cliente 796,Grande Empresa,Norte,,,,,
CUST0797,Cliente 797,Autônomo,Norte,,,,,
CUST0798,Cliente 798,Média Empresa,Sudeste,SALE0336,2025-04-21 10:37:23.100783,1429.84,Produto B,2025-04
CUST0798,Cliente 798,Média Empresa,Sudeste,SALE0666,2025-03-25 10:37:23.101946,4644.13,Serviço X,2025-03
CUST0799,Cliente 799,Média Empresa,Sul,,,,,
CUST0800,Cliente 800,Autônomo,Sudeste,SALE0066,2025-07-03 10:37:23.099831,2826.02,Serviço Y,2025-07
CUST0801,Cliente 801,Grande Empresa,Centro-Oeste,,,,,
CUST0802,Cliente 802,Pequena Empresa,Sudeste,SALE0751,2025-03-14 10:37:23.102217,1080.14,Produto A,2025-03
CUST0803,Cliente 803,Média Empresa,Centro-Oeste,SALE0091,2025-03-04 10:37:23.099921,2842.43,Produto B,2025-03
CUST0804,Cliente 804,Média Empresa,Centro-Oeste,SALE0671,2024-12-21 10:37:23.101962,1626.42,Serviço X,2024-12
CUST0805,Cliente 805,Média Empresa,Nordeste,,,,,
CUST0806,Cliente 806,Grande Empresa,Norte,SALE0205,2025-06-16 10:37:23.100342,3206.44,Serviço Y,2025-06
CUST0807,Cliente 807,Autônomo,Centro-Oeste,,,,,
CUST0808,Cliente 808,Autônomo,Nordeste,,,,,
CUST0809,Cliente 809,Média Empresa,Norte,SALE0191,2025-06-21 10:37:23.100299,3245.28,Serviço Y,2025-06
CUST0810,Cliente 810,Pequena Empresa,Centro-Oeste,SALE0169,2024-12-01 10:37:23.100229,1807.23,Produto A,2024-12
CUST0811,Cliente 811,Autônomo,Centro-Oeste,,,,,
CUST0812,Cliente 812,Grande Empresa,Sudeste,SALE0203,2024-11-10 10:37:23.100336,2191.38,Serviço X,2024-11
CUST0813,Cliente 813,Pequena Empresa,Sudeste,SALE0192,2025-01-06 10:37:23.100302,2011.96,Serviço X,2025-01
CUST0813,Cliente 813,Pequena Empresa,Sudeste,SALE0534,2025-02-05 10:37:23.101419,1409.7,Serviço X,2025-02
CUST0813,Cliente 813,Pequena Empresa,Sudeste,SALE0547,2025-06-15 10:37:23.101460,3608.1,Produto B,2025-06
CUST0813,Cliente 813,Pequena Empresa,Sudeste,SALE0767,2025-06-30 10:37:23.102267,3512.75,Serviço X,2025-06
CUST0814,Cliente 814,Autônomo,Norte,,,,,
CUST0815,Cliente 815,Grande Empresa,Centro-Oeste,SALE0415,2025-07-10 10:37:23.101039,1073.46,Serviço X,2025-07
CUST0816,Cliente 816,Média Empresa,Sul,SALE0025,2024-12-16 10:37:23.099696,1380.07,Produto A,2024-12
CUST0816,Cliente 816,Média Empresa,Sul,SALE0105,2025-03-30 10:37:23.099989,399.0,Produto B,2025-03
CUST0816,Cliente 816,Média Empresa,Sul,SALE0273,2025-02-04 10:37:23.100569,2560.36,Produto A,2025-02
CUST0817,Cliente 817,Média Empresa,Sudeste,,,,,
CUST0818,Cliente 818,Pequena Empresa,Norte,,,,,
CUST0819,Cliente 819,Pequena Empresa,Centro-Oeste,,,,,
CUST0820,Cliente 820,Pequena Empresa,Centro-Oeste,SALE0232,2025-05-06 10:37:23.100429,3229.43,Serviço X,2025-05
CUST0820,Cliente 820,Pequena Empresa,Centro-Oeste,SALE0707,2025-01-13 10:37:23.102075,4741.96,Serviço Y,2025-01
CUST0821,Cliente 821,Grande Empresa,Sul,SALE0291,2024-11-26 10:37:23.100626,3579.43,Produto A,2024-11
CUST0821,Cliente 821,Grande Empresa,Sul,SALE0799,2024-12-17 10:37:23.102368,3846.3,Produto A,2024-12
CUST0822,Cliente 822,Pequena Empresa,Norte,,,,,
CUST0823,Cliente 823,Pequena Empresa,Centro-Oeste,,,,,
CUST0824,Cliente 824,Pequena Empresa,Sudeste,SALE0018,2025-07-04 10:37:23.099674,1736.24,Produto B,2025-07
CUST0825,Cliente 825,Média Empresa,Sul,SALE0110,2024-12-14 10:37:23.100017,1467.51,Produto B,2024-12
CUST0826,Cliente 826,Autônomo,Norte,SALE0218,2024-11-07 10:37:23.100385,4903.05,Serviço Y,2024-11
CUST0826,Cliente 826,Autônomo,Norte,SALE0501,2025-01-23 10:37:23.101314,3311.39,Produto A,2025-01
CUST0827,Cliente 827,Pequena Empresa,Sul,,,,,
CUST0828,Cliente 828,Pequena Empresa,Sudeste,SALE0419,2025-02-22 10:37:23.101052,4562.51,Produto A,2025-02
CUST0829,Cliente 829,Grande Empresa,Norte,,,,,
CUST0830,Cliente 830,Média Empresa,Sul,,,,,
CUST0831,Cliente 831,Pequena Empresa,Nordeste,,,,,
CUST0832,Cliente 832,Média Empresa,Sudeste,,,,,
