contact_id,customer_id,contact_type,contact_date,contact_outcome,contact_month
CONT0979,CUST0753,Email,2025-05-30 10:37:23.090538,Não Atendido,2025-05
CONT0980,CUST0867,Chat,2025-05-15 10:37:23.090542,Sucesso,2025-05
CONT0981,CUST0424,Email,2025-04-26 10:37:23.090547,Sucesso,2025-04
CONT0982,CUST0142,Email,2025-06-29 10:37:23.090551,Sucesso,2025-06
CONT0983,CUST0291,Telefone,2025-07-25 10:37:23.090565,Sucesso,2025-07
CONT0984,CUST0432,Reunião,2024-10-14 10:37:23.090570,Sucesso,2024-10
CONT0985,CUST0749,Email,2024-09-28 10:37:23.090575,Sucesso,2024-09
CONT0986,CUST0852,Telefone,2025-02-07 10:37:23.090579,Sucesso,2025-02
CONT0987,CUST0824,Telefone,2024-11-12 10:37:23.090584,Sucesso,2024-11
CONT0988,CUST0689,Email,2025-07-25 10:37:23.090588,Não Atendido,2025-07
CONT0989,CUST0653,Email,2025-04-09 10:37:23.090593,Sucesso,2025-04
CONT0990,CUST0701,Telefone,2024-08-19 10:37:23.090597,Falha,2024-08
CONT0991,CUST0998,Email,2025-06-11 10:37:23.090602,Falha,2025-06
CONT0992,CUST0049,Chat,2025-06-28 10:37:23.090606,Falha,2025-06
CONT0993,CUST0302,Reunião,2024-09-05 10:37:23.090611,Falha,2024-09
CONT0994,CUST0881,Chat,2025-04-01 10:37:23.090616,Sucesso,2025-04
CONT0995,CUST0190,Email,2025-02-15 10:37:23.090620,Sucesso,2025-02
CONT0996,CUST0136,Chat,2025-07-03 10:37:23.090624,Sucesso,2025-07
CONT0997,CUST0555,Telefone,2024-11-21 10:37:23.090629,Sucesso,2024-11
CONT0998,CUST0404,Email,2025-08-02 10:37:23.090634,Falha,2025-08
CONT0999,CUST0892,Email,2025-01-01 10:37:23.090638,Sucesso,2025-01
CONT1000,CUST0865,Email,2025-07-27 10:37:23.090642,Falha,2025-07
CONT1001,CUST0602,Telefone,2024-09-14 10:37:23.090647,Sucesso,2024-09
CONT1002,CUST0807,Telefone,2025-04-12 10:37:23.090652,Não Atendido,2025-04
CONT1003,CUST0341,Email,2025-02-04 10:37:23.090656,Sucesso,2025-02
CONT1004,CUST0757,Telefone,2024-08-10 10:37:23.090661,Sucesso,2024-08
CONT1005,CUST0945,Email,2025-04-13 10:37:23.090666,Sucesso,2025-04
CONT1006,CUST0704,Telefone,2025-02-26 10:37:23.090670,Falha,2025-02
CONT1007,CUST0318,Email,2025-06-01 10:37:23.090675,Sucesso,2025-06
CONT1008,CUST0618,Reunião,2025-01-19 10:37:23.090679,Não Atendido,2025-01
CONT1009,CUST0363,Reunião,2025-07-07 10:37:23.090684,Não Atendido,2025-07
CONT1010,CUST0822,Telefone,2025-05-24 10:37:23.090689,Falha,2025-05
CONT1011,CUST0382,Email,2024-12-13 10:37:23.090693,Sucesso,2024-12
CONT1012,CUST0233,Email,2024-09-14 10:37:23.090698,Falha,2024-09
CONT1013,CUST0777,Reunião,2025-06-02 10:37:23.090702,Falha,2025-06
CONT1014,CUST0344,Email,2025-05-29 10:37:23.090707,Sucesso,2025-05
CONT1015,CUST0549,Email,2024-10-14 10:37:23.090711,Sucesso,2024-10
CONT1016,CUST0817,Email,2025-07-18 10:37:23.090716,Sucesso,2025-07
CONT1017,CUST0553,Telefone,2024-12-24 10:37:23.090721,Sucesso,2024-12
CONT1018,CUST0529,Telefone,2025-01-20 10:37:23.090725,Sucesso,2025-01
CONT1019,CUST0856,Reunião,2025-06-29 10:37:23.090730,Não Atendido,2025-06
CONT1020,CUST0789,Email,2025-03-15 10:37:23.090734,Sucesso,2025-03
CONT1021,CUST0819,Email,2025-06-23 10:37:23.090739,Sucesso,2025-06
CONT1022,CUST0571,Reunião,2024-09-15 10:37:23.090744,Não Atendido,2024-09
CONT1023,CUST0935,Reunião,2025-05-08 10:37:23.090748,Sucesso,2025-05
CONT1024,CUST0183,Email,2024-12-12 10:37:23.090753,Falha,2024-12
CONT1025,CUST0041,Telefone,2025-05-29 10:37:23.090758,Sucesso,2025-05
CONT1026,CUST0551,Email,2025-02-22 10:37:23.090762,Sucesso,2025-02
CONT1027,CUST0397,Chat,2025-03-30 10:37:23.090767,Sucesso,2025-03
CONT1028,CUST0704,Email,2025-01-05 10:37:23.090771,Sucesso,2025-01
CONT1029,CUST0779,Chat,2024-09-01 10:37:23.090778,Sucesso,2024-09
CONT1030,CUST0494,Telefone,2025-05-10 10:37:23.090783,Falha,2025-05
CONT1031,CUST0659,Telefone,2024-09-06 10:37:23.090787,Sucesso,2024-09
CONT1032,CUST0907,Email,2024-11-28 10:37:23.090792,Falha,2024-11
CONT1033,CUST0333,Telefone,2024-08-23 10:37:23.090796,Sucesso,2024-08
CONT1034,CUST0127,Telefone,2025-05-27 10:37:23.090801,Sucesso,2025-05
CONT1035,CUST0558,Email,2025-02-23 10:37:23.090805,Sucesso,2025-02
CONT1036,CUST0557,Telefone,2025-06-19 10:37:23.090810,Sucesso,2025-06
CONT1037,CUST0001,Chat,2025-06-16 10:37:23.090815,Falha,2025-06
CONT1038,CUST0168,Telefone,2024-10-22 10:37:23.090819,Não Atendido,2024-10
CONT1039,CUST0620,Reunião,2024-11-02 10:37:23.090824,Falha,2024-11
CONT1040,CUST0019,Email,2025-04-15 10:37:23.090828,Sucesso,2025-04
CONT1041,CUST0332,Telefone,2024-12-11 10:37:23.090833,Sucesso,2024-12
CONT1042,CUST0584,Email,2025-03-27 10:37:23.090837,Sucesso,2025-03
CONT1043,CUST0456,Telefone,2024-11-06 10:37:23.090842,Falha,2024-11
CONT1044,CUST0957,Chat,2025-02-22 10:37:23.090847,Sucesso,2025-02
CONT1045,CUST0109,Telefone,2024-10-18 10:37:23.090851,Sucesso,2024-10
CONT1046,CUST0268,Email,2024-12-07 10:37:23.090856,Sucesso,2024-12
CONT1047,CUST0445,Email,2024-09-21 10:37:23.090860,Sucesso,2024-09
CONT1048,CUST0240,Telefone,2025-03-22 10:37:23.090865,Sucesso,2025-03
CONT1049,CUST0929,Telefone,2025-05-20 10:37:23.090869,Sucesso,2025-05
CONT1050,CUST0301,Reunião,2025-02-18 10:37:23.090874,Falha,2025-02
CONT1051,CUST0602,Reunião,2025-04-06 10:37:23.090878,Não Atendido,2025-04
CONT1052,CUST0103,Telefone,2025-02-12 10:37:23.090883,Sucesso,2025-02
CONT1053,CUST0988,Email,2024-10-11 10:37:23.090887,Sucesso,2024-10
CONT1054,CUST0250,Email,2025-05-17 10:37:23.090892,Sucesso,2025-05
CONT1055,CUST0453,Email,2025-05-12 10:37:23.090896,Não Atendido,2025-05
CONT1056,CUST0520,Email,2024-12-25 10:37:23.090901,Não Atendido,2024-12
CONT1057,CUST0153,Telefone,2025-07-22 10:37:23.090905,Não Atendido,2025-07
CONT1058,CUST0859,Telefone,2024-10-01 10:37:23.090922,Falha,2024-10
CONT1059,CUST0174,Telefone,2024-08-14 10:37:23.090927,Sucesso,2024-08
CONT1060,CUST0343,Email,2025-02-25 10:37:23.090932,Falha,2025-02
CONT1061,CUST0670,Email,2025-05-01 10:37:23.090936,Sucesso,2025-05
CONT1062,CUST0431,Email,2025-03-04 10:37:23.090941,Sucesso,2025-03
CONT1063,CUST0727,Email,2025-08-05 10:37:23.090946,Falha,2025-08
CONT1064,CUST0689,Reunião,2024-08-22 10:37:23.090950,Sucesso,2024-08
CONT1065,CUST0687,Email,2025-02-19 10:37:23.090955,Sucesso,2025-02
CONT1066,CUST0852,Telefone,2024-09-26 10:37:23.090959,Sucesso,2024-09
CONT1067,CUST0850,Email,2024-09-16 10:37:23.090964,Sucesso,2024-09
CONT1068,CUST0658,Reunião,2025-05-07 10:37:23.090968,Falha,2025-05
CONT1069,CUST0962,Telefone,2025-02-07 10:37:23.090973,Sucesso,2025-02
CONT1070,CUST0324,Email,2024-12-19 10:37:23.090977,Sucesso,2024-12
CONT1071,CUST0990,Telefone,2024-10-10 10:37:23.090982,Sucesso,2024-10
CONT1072,CUST0673,Reunião,2025-03-12 10:37:23.090986,Sucesso,2025-03
CONT1073,CUST0639,Chat,2024-10-31 10:37:23.090991,Sucesso,2024-10
CONT1074,CUST0420,Email,2025-01-30 10:37:23.090995,Sucesso,2025-01
CONT1075,CUST0594,Reunião,2024-08-25 10:37:23.091000,Sucesso,2024-08
CONT1076,CUST0485,Chat,2024-08-22 10:37:23.091004,Falha,2024-08
CONT1077,CUST0659,Chat,2024-09-27 10:37:23.091009,Não Atendido,2024-09
CONT1078,CUST0751,Telefone,2025-04-01 10:37:23.091013,Sucesso,2025-04
CONT1079,CUST0412,Telefone,2025-07-31 10:37:23.091018,Sucesso,2025-07
CONT1080,CUST0936,Telefone,2025-06-21 10:37:23.091023,Sucesso,2025-06
CONT1081,CUST0084,Reunião,2025-06-15 10:37:23.091027,Falha,2025-06
CONT1082,CUST0113,Telefone,2025-02-01 10:37:23.091032,Sucesso,2025-02
CONT1083,CUST0737,Telefone,2025-06-30 10:37:23.091036,Falha,2025-06
CONT1084,CUST0332,Telefone,2024-12-24 10:37:23.091040,Falha,2024-12
CONT1085,CUST0378,Reunião,2025-06-15 10:37:23.091045,Não Atendido,2025-06
CONT1086,CUST0755,Reunião,2024-12-26 10:37:23.091049,Não Atendido,2024-12
CONT1087,CUST0655,Email,2025-03-06 10:37:23.091054,Sucesso,2025-03
CONT1088,CUST0041,Reunião,2025-06-20 10:37:23.091059,Sucesso,2025-06
CONT1089,CUST0935,Telefone,2024-08-21 10:37:23.091063,Não Atendido,2024-08
CONT1090,CUST0770,Reunião,2025-03-13 10:37:23.091067,Sucesso,2025-03
CONT1091,CUST0959,Telefone,2025-06-04 10:37:23.091072,Sucesso,2025-06
CONT1092,CUST0797,Email,2024-08-23 10:37:23.091077,Sucesso,2024-08
CONT1093,CUST0105,Chat,2025-02-06 10:37:23.091081,Sucesso,2025-02
CONT1094,CUST0202,Email,2025-04-04 10:37:23.091086,Falha,2025-04
CONT1095,CUST0450,Reunião,2025-02-09 10:37:23.091090,Sucesso,2025-02
CONT1096,CUST0819,Telefone,2025-06-29 10:37:23.091094,Sucesso,2025-06
CONT1097,CUST0843,Telefone,2024-11-20 10:37:23.091099,Não Atendido,2024-11
CONT1098,CUST0973,Email,2025-08-04 10:37:23.091103,Falha,2025-08
CONT1099,CUST0266,Telefone,2025-06-04 10:37:23.091108,Sucesso,2025-06
CONT1100,CUST0910,Email,2025-07-09 10:37:23.091112,Sucesso,2025-07
CONT1101,CUST0210,Email,2025-07-27 10:37:23.091117,Sucesso,2025-07
CONT1102,CUST0563,Email,2025-05-02 10:37:23.091122,Sucesso,2025-05
CONT1103,CUST0118,Email,2024-08-14 10:37:23.091126,Sucesso,2024-08
CONT1104,CUST0713,Chat,2025-01-16 10:37:23.091131,Sucesso,2025-01
CONT1105,CUST0377,Chat,2025-07-17 10:37:23.091135,Falha,2025-07
CONT1106,CUST0551,Email,2025-06-29 10:37:23.091140,Sucesso,2025-06
CONT1107,CUST0540,Reunião,2024-12-27 10:37:23.091144,Sucesso,2024-12
CONT1108,CUST0771,Email,2025-04-27 10:37:23.091149,Sucesso,2025-04
CONT1109,CUST0084,Telefone,2025-06-22 10:37:23.091153,Sucesso,2025-06
CONT1110,CUST0454,Reunião,2025-06-02 10:37:23.091158,Falha,2025-06
CONT1111,CUST0667,Chat,2025-05-08 10:37:23.091162,Sucesso,2025-05
CONT1112,CUST0629,Telefone,2025-02-24 10:37:23.091166,Sucesso,2025-02
CONT1113,CUST0514,Reunião,2025-04-18 10:37:23.091173,Sucesso,2025-04
CONT1114,CUST0605,Email,2024-09-03 10:37:23.091178,Não Atendido,2024-09
CONT1115,CUST0678,Chat,2025-04-06 10:37:23.091182,Sucesso,2025-04
CONT1116,CUST0387,Email,2025-01-26 10:37:23.091187,Sucesso,2025-01
CONT1117,CUST0912,Telefone,2025-04-30 10:37:23.091192,Sucesso,2025-04
CONT1118,CUST0350,Telefone,2024-10-20 10:37:23.091196,Falha,2024-10
CONT1119,CUST0296,Telefone,2025-03-01 10:37:23.091201,Sucesso,2025-03
CONT1120,CUST0258,Email,2025-04-26 10:37:23.091205,Sucesso,2025-04
CONT1121,CUST0081,Chat,2024-10-30 10:37:23.091210,Sucesso,2024-10
CONT1122,CUST0937,Email,2025-06-25 10:37:23.091214,Sucesso,2025-06
CONT1123,CUST0268,Telefone,2025-05-15 10:37:23.091219,Falha,2025-05
CONT1124,CUST0419,Email,2025-01-28 10:37:23.091223,Falha,2025-01
CONT1125,CUST0235,Email,2025-06-17 10:37:23.091228,Sucesso,2025-06
CONT1126,CUST0833,Telefone,2025-01-09 10:37:23.091232,Sucesso,2025-01
CONT1127,CUST0311,Telefone,2025-04-03 10:37:23.091236,Sucesso,2025-04
CONT1128,CUST0813,Email,2025-05-30 10:37:23.091241,Sucesso,2025-05
CONT1129,CUST0975,Email,2024-11-15 10:37:23.091245,Sucesso,2024-11
CONT1130,CUST0986,Telefone,2024-11-22 10:37:23.091250,Sucesso,2024-11
CONT1131,CUST0357,Reunião,2025-01-31 10:37:23.091255,Sucesso,2025-01
CONT1132,CUST0213,Reunião,2024-12-20 10:37:23.091259,Sucesso,2024-12
CONT1133,CUST0574,Email,2025-01-30 10:37:23.091264,Não Atendido,2025-01
CONT1134,CUST0049,Email,2025-07-28 10:37:23.091268,Falha,2025-07
CONT1135,CUST0127,Email,2025-04-15 10:37:23.091273,Não Atendido,2025-04
CONT1136,CUST0223,Email,2025-05-23 10:37:23.091277,Sucesso,2025-05
CONT1137,CUST0921,Telefone,2025-02-24 10:37:23.091282,Não Atendido,2025-02
CONT1138,CUST0279,Telefone,2025-05-14 10:37:23.091286,Sucesso,2025-05
CONT1139,CUST0408,Email,2025-06-19 10:37:23.091291,Sucesso,2025-06
CONT1140,CUST0505,Email,2024-09-15 10:37:23.091295,Falha,2024-09
CONT1141,CUST0294,Email,2025-02-11 10:37:23.091300,Sucesso,2025-02
CONT1142,CUST0796,Reunião,2025-01-01 10:37:23.091304,Sucesso,2025-01
CONT1143,CUST0277,Chat,2025-01-30 10:37:23.091309,Sucesso,2025-01
CONT1144,CUST0438,Email,2024-08-26 10:37:23.091313,Sucesso,2024-08
CONT1145,CUST0107,Email,2024-12-20 10:37:23.091318,Sucesso,2024-12
CONT1146,CUST0658,Reunião,2024-11-25 10:37:23.091322,Sucesso,2024-11
CONT1147,CUST0420,Chat,2024-12-14 10:37:23.091327,Falha,2024-12
CONT1148,CUST0611,Telefone,2025-07-12 10:37:23.091331,Sucesso,2025-07
CONT1149,CUST0429,Email,2025-05-27 10:37:23.091336,Sucesso,2025-05
CONT1150,CUST0375,Email,2024-11-19 10:37:23.091340,Sucesso,2024-11
CONT1151,CUST0073,Telefone,2024-11-26 10:37:23.091345,Sucesso,2024-11
CONT1152,CUST0949,Email,2024-11-09 10:37:23.091349,Não Atendido,2024-11
CONT1153,CUST0998,Email,2025-04-06 10:37:23.091354,Sucesso,2025-04
CONT1154,CUST0634,Telefone,2025-03-16 10:37:23.091358,Sucesso,2025-03
CONT1155,CUST0030,Email,2024-11-23 10:37:23.091363,Sucesso,2024-11
CONT1156,CUST0188,Reunião,2025-03-16 10:37:23.091367,Falha,2025-03
CONT1157,CUST0364,Email,2024-11-21 10:37:23.091372,Falha,2024-11
CONT1158,CUST0866,Email,2025-06-21 10:37:23.091376,Sucesso,2025-06
CONT1159,CUST0800,Telefone,2024-08-21 10:37:23.091381,Sucesso,2024-08
CONT1160,CUST0451,Email,2025-07-25 10:37:23.091385,Sucesso,2025-07
CONT1161,CUST0195,Chat,2025-01-11 10:37:23.091390,Sucesso,2025-01
CONT1162,CUST0156,Telefone,2024-09-30 10:37:23.091394,Sucesso,2024-09
CONT1163,CUST0172,Email,2024-12-15 10:37:23.091399,Falha,2024-12
CONT1164,CUST0847,Reunião,2025-03-11 10:37:23.091403,Sucesso,2025-03
CONT1165,CUST0041,Email,2024-09-19 10:37:23.091408,Falha,2024-09
CONT1166,CUST0063,Chat,2025-03-05 10:37:23.091412,Sucesso,2025-03
CONT1167,CUST0023,Email,2025-02-22 10:37:23.091417,Sucesso,2025-02
CONT1168,CUST0360,Telefone,2025-05-09 10:37:23.091421,Sucesso,2025-05
CONT1169,CUST0075,Email,2025-02-02 10:37:23.091427,Sucesso,2025-02
CONT1170,CUST0560,Telefone,2024-09-23 10:37:23.091433,Sucesso,2024-09
CONT1171,CUST0672,Reunião,2024-08-14 10:37:23.091438,Sucesso,2024-08
CONT1172,CUST0825,Reunião,2025-02-14 10:37:23.091443,Sucesso,2025-02
CONT1173,CUST0118,Email,2025-01-02 10:37:23.091448,Sucesso,2025-01
CONT1174,CUST0612,Email,2024-11-16 10:37:23.091453,Sucesso,2024-11
CONT1175,CUST0380,Reunião,2025-05-02 10:37:23.091461,Sucesso,2025-05
CONT1176,CUST0929,Chat,2025-04-12 10:37:23.091467,Sucesso,2025-04
CONT1177,CUST0920,Email,2025-01-20 10:37:23.091472,Sucesso,2025-01
CONT1178,CUST0679,Telefone,2024-09-21 10:37:23.091477,Sucesso,2024-09
CONT1179,CUST0290,Email,2025-07-17 10:37:23.091483,Sucesso,2025-07
CONT1180,CUST0440,Reunião,2025-01-19 10:37:23.091487,Falha,2025-01
CONT1181,CUST0668,Email,2024-08-31 10:37:23.091492,Falha,2024-08
CONT1182,CUST0933,Email,2024-12-02 10:37:23.091498,Sucesso,2024-12
CONT1183,CUST0007,Reunião,2024-11-04 10:37:23.091504,Sucesso,2024-11
CONT1184,CUST0196,Email,2024-11-16 10:37:23.091509,Sucesso,2024-11
CONT1185,CUST0421,Telefone,2025-06-10 10:37:23.091514,Falha,2025-06
CONT1186,CUST0568,Telefone,2024-10-09 10:37:23.091518,Sucesso,2024-10
CONT1187,CUST0833,Email,2025-07-07 10:37:23.091523,Sucesso,2025-07
CONT1188,CUST0193,Email,2024-12-01 10:37:23.091529,Falha,2024-12
CONT1189,CUST0559,Telefone,2025-05-06 10:37:23.091534,Sucesso,2025-05
CONT1190,CUST0148,Email,2024-11-15 10:37:23.091539,Sucesso,2024-11
CONT1191,CUST0787,Telefone,2024-11-09 10:37:23.091544,Sucesso,2024-11
CONT1192,CUST0669,Reunião,2025-05-05 10:37:23.091549,Sucesso,2025-05
CONT1193,CUST0202,Reunião,2025-03-06 10:37:23.091564,Falha,2025-03
CONT1194,CUST0444,Email,2024-10-26 10:37:23.091571,Falha,2024-10
CONT1195,CUST0914,Email,2025-05-19 10:37:23.091576,Sucesso,2025-05
CONT1196,CUST0988,Email,2024-10-19 10:37:23.091581,Sucesso,2024-10
CONT1197,CUST0419,Email,2025-05-15 10:37:23.091587,Sucesso,2025-05
CONT1198,CUST0427,Telefone,2025-07-01 10:37:23.091598,Sucesso,2025-07
CONT1199,CUST0479,Telefone,2024-08-30 10:37:23.091604,Sucesso,2024-08
CONT1200,CUST0475,Email,2024-09-14 10:37:23.091609,Sucesso,2024-09
CONT1201,CUST0126,Email,2024-12-18 10:37:23.091614,Sucesso,2024-12
CONT1202,CUST0395,Email,2025-05-06 10:37:23.091620,Sucesso,2025-05
CONT1203,CUST0817,Telefone,2024-09-05 10:37:23.091625,Sucesso,2024-09
CONT1204,CUST0881,Email,2025-04-27 10:37:23.091630,Sucesso,2025-04
CONT1205,CUST0806,Telefone,2025-02-22 10:37:23.091635,Sucesso,2025-02
CONT1206,CUST0576,Email,2025-03-01 10:37:23.091641,Sucesso,2025-03
CONT1207,CUST0325,Reunião,2025-07-24 10:37:23.091646,Sucesso,2025-07
CONT1208,CUST0392,Reunião,2024-12-25 10:37:23.091651,Sucesso,2024-12
CONT1209,CUST0930,Email,2025-05-26 10:37:23.091656,Sucesso,2025-05
CONT1210,CUST0688,Email,2024-12-01 10:37:23.091662,Sucesso,2024-12
CONT1211,CUST0628,Telefone,2025-05-08 10:37:23.091667,Sucesso,2025-05
CONT1212,CUST0440,Email,2025-01-03 10:37:23.091670,Sucesso,2025-01
CONT1213,CUST0204,Telefone,2025-05-09 10:37:23.091673,Sucesso,2025-05
CONT1214,CUST0486,Reunião,2025-07-09 10:37:23.091676,Falha,2025-07
CONT1215,CUST0833,Telefone,2024-10-06 10:37:23.091679,Sucesso,2024-10
CONT1216,CUST0031,Reunião,2024-12-30 10:37:23.091684,Sucesso,2024-12
CONT1217,CUST0388,Email,2024-09-13 10:37:23.091689,Sucesso,2024-09
CONT1218,CUST0625,Email,2025-01-04 10:37:23.091695,Sucesso,2025-01
CONT1219,CUST0877,Reunião,2024-12-29 10:37:23.091700,Sucesso,2024-12
CONT1220,CUST0434,Email,2025-06-26 10:37:23.091706,Sucesso,2025-06
CONT1221,CUST0837,Telefone,2025-03-25 10:37:23.091711,Sucesso,2025-03
CONT1222,CUST0926,Email,2025-06-26 10:37:23.091717,Sucesso,2025-06
CONT1223,CUST0376,Email,2025-02-24 10:37:23.091723,Sucesso,2025-02
CONT1224,CUST0344,Chat,2024-08-11 10:37:23.091729,Sucesso,2024-08
CONT1225,CUST0443,Email,2024-10-28 10:37:23.091735,Falha,2024-10
CONT1226,CUST0579,Chat,2025-06-10 10:37:23.091741,Sucesso,2025-06
CONT1227,CUST0075,Chat,2024-10-09 10:37:23.091746,Falha,2024-10
CONT1228,CUST0557,Reunião,2024-09-19 10:37:23.091751,Falha,2024-09
CONT1229,CUST0772,Telefone,2025-07-13 10:37:23.091756,Sucesso,2025-07
CONT1230,CUST0666,Telefone,2025-05-26 10:37:23.091762,Sucesso,2025-05
CONT1231,CUST0155,Reunião,2025-03-31 10:37:23.091767,Sucesso,2025-03
CONT1232,CUST0430,Email,2025-05-12 10:37:23.091773,Falha,2025-05
CONT1233,CUST0363,Telefone,2024-09-11 10:37:23.091778,Falha,2024-09
CONT1234,CUST0448,Telefone,2025-03-07 10:37:23.091784,Sucesso,2025-03
CONT1235,CUST0987,Telefone,2025-02-06 10:37:23.091789,Falha,2025-02
CONT1236,CUST0234,Telefone,2025-04-04 10:37:23.091795,Sucesso,2025-04
CONT1237,CUST0563,Email,2025-06-01 10:37:23.091801,Sucesso,2025-06
CONT1238,CUST0818,Telefone,2025-08-01 10:37:23.091807,Não Atendido,2025-08
CONT1239,CUST0262,Reunião,2025-04-04 10:37:23.091813,Falha,2025-04
CONT1240,CUST0827,Email,2024-09-27 10:37:23.091819,Sucesso,2024-09
CONT1241,CUST0125,Chat,2024-09-15 10:37:23.091824,Falha,2024-09
CONT1242,CUST0911,Telefone,2025-06-15 10:37:23.091830,Não Atendido,2025-06
CONT1243,CUST0245,Reunião,2025-06-02 10:37:23.091836,Falha,2025-06
CONT1244,CUST0542,Telefone,2024-09-27 10:37:23.091841,Falha,2024-09
CONT1245,CUST0938,Reunião,2025-05-17 10:37:23.091847,Falha,2025-05
CONT1246,CUST0485,Email,2025-05-12 10:37:23.091853,Sucesso,2025-05
CONT1247,CUST0122,Reunião,2025-08-05 10:37:23.091859,Falha,2025-08
CONT1248,CUST0125,Email,2025-01-15 10:37:23.091865,Sucesso,2025-01
CONT1249,CUST0549,Reunião,2025-03-10 10:37:23.091871,Falha,2025-03
CONT1250,CUST0170,Chat,2024-10-18 10:37:23.091877,Sucesso,2024-10
CONT1251,CUST0124,Email,2025-04-26 10:37:23.091883,Sucesso,2025-04
CONT1252,CUST0869,Email,2025-07-14 10:37:23.091889,Sucesso,2025-07
CONT1253,CUST0035,Reunião,2025-01-07 10:37:23.091894,Sucesso,2025-01
CONT1254,CUST0087,Email,2025-06-03 10:37:23.091900,Sucesso,2025-06
CONT1255,CUST0646,Reunião,2025-01-10 10:37:23.091906,Não Atendido,2025-01
CONT1256,CUST0708,Email,2024-11-29 10:37:23.091912,Não Atendido,2024-11
CONT1257,CUST0786,Email,2025-04-12 10:37:23.091918,Sucesso,2025-04
CONT1258,CUST0201,Chat,2025-04-13 10:37:23.091924,Não Atendido,2025-04
CONT1259,CUST0369,Telefone,2024-12-13 10:37:23.091929,Falha,2024-12
CONT1260,CUST0797,Reunião,2025-04-24 10:37:23.091935,Sucesso,2025-04
CONT1261,CUST0077,Email,2024-11-21 10:37:23.091941,Sucesso,2024-11
CONT1262,CUST0059,Telefone,2025-06-22 10:37:23.091946,Não Atendido,2025-06
CONT1263,CUST0431,Telefone,2024-09-30 10:37:23.091952,Sucesso,2024-09
CONT1264,CUST0638,Telefone,2024-09-10 10:37:23.091958,Falha,2024-09
CONT1265,CUST0500,Telefone,2025-01-03 10:37:23.091964,Falha,2025-01
CONT1266,CUST0913,Telefone,2024-10-10 10:37:23.091970,Falha,2024-10
CONT1267,CUST0109,Telefone,2024-09-08 10:37:23.091976,Sucesso,2024-09
CONT1268,CUST0736,Email,2025-07-14 10:37:23.091982,Sucesso,2025-07
CONT1269,CUST0278,Reunião,2025-07-03 10:37:23.091987,Sucesso,2025-07
CONT1270,CUST0068,Email,2025-07-14 10:37:23.091993,Sucesso,2025-07
CONT1271,CUST0069,Telefone,2025-07-10 10:37:23.091998,Sucesso,2025-07
CONT1272,CUST0165,Email,2025-07-22 10:37:23.092004,Sucesso,2025-07
CONT1273,CUST0489,Telefone,2025-06-09 10:37:23.092010,Sucesso,2025-06
CONT1274,CUST0305,Reunião,2024-12-07 10:37:23.092016,Falha,2024-12
CONT1275,CUST0909,Email,2025-01-12 10:37:23.092022,Sucesso,2025-01
CONT1276,CUST0674,Email,2024-11-09 10:37:23.092027,Sucesso,2024-11
CONT1277,CUST0365,Email,2024-12-01 10:37:23.092033,Sucesso,2024-12
CONT1278,CUST0854,Telefone,2024-11-13 10:37:23.092039,Sucesso,2024-11
CONT1279,CUST0821,Reunião,2025-01-26 10:37:23.092045,Sucesso,2025-01
CONT1280,CUST0379,Email,2024-09-06 10:37:23.092050,Falha,2024-09
CONT1281,CUST0343,Reunião,2025-01-01 10:37:23.092057,Sucesso,2025-01
CONT1282,CUST0947,Email,2025-04-14 10:37:23.092063,Falha,2025-04
CONT1283,CUST0899,Telefone,2025-05-31 10:37:23.092074,Sucesso,2025-05
CONT1284,CUST0554,Chat,2024-10-12 10:37:23.092080,Falha,2024-10
CONT1285,CUST0354,Email,2024-09-16 10:37:23.092086,Falha,2024-09
CONT1286,CUST0416,Telefone,2025-05-24 10:37:23.092092,Não Atendido,2025-05
CONT1287,CUST0109,Email,2025-04-26 10:37:23.092098,Falha,2025-04
CONT1288,CUST0563,Email,2024-10-14 10:37:23.092104,Não Atendido,2024-10
CONT1289,CUST0762,Email,2025-02-10 10:37:23.092110,Falha,2025-02
CONT1290,CUST0497,Email,2025-01-04 10:37:23.092116,Sucesso,2025-01
CONT1291,CUST0341,Telefone,2024-09-26 10:37:23.092122,Sucesso,2024-09
CONT1292,CUST0942,Telefone,2025-06-29 10:37:23.092128,Sucesso,2025-06
CONT1293,CUST0383,Telefone,2024-11-21 10:37:23.092134,Sucesso,2024-11
CONT1294,CUST0533,Email,2025-01-15 10:37:23.092139,Sucesso,2025-01
CONT1295,CUST0300,Email,2025-07-31 10:37:23.092145,Sucesso,2025-07
CONT1296,CUST0139,Telefone,2025-06-19 10:37:23.092151,Falha,2025-06
CONT1297,CUST0359,Chat,2025-07-12 10:37:23.092157,Não Atendido,2025-07
CONT1298,CUST0836,Email,2025-02-27 10:37:23.092163,Sucesso,2025-02
CONT1299,CUST0499,Reunião,2024-08-15 10:37:23.092168,Sucesso,2024-08
CONT1300,CUST0385,Telefone,2025-02-12 10:37:23.092174,Não Atendido,2025-02
CONT1301,CUST0604,Telefone,2025-05-20 10:37:23.092180,Sucesso,2025-05
CONT1302,CUST0959,Telefone,2025-08-05 10:37:23.092185,Falha,2025-08
CONT1303,CUST0280,Email,2025-03-28 10:37:23.092191,Sucesso,2025-03
CONT1304,CUST0637,Email,2024-11-04 10:37:23.092198,Sucesso,2024-11
