customer_id,customer_name,segment,region,contact_id,contact_type,contact_date,contact_outcome,contact_month
CUST0760,Cliente 760,Grande Empresa,Centro-Oeste,CONT0717,Chat,2025-06-10 10:37:23.089326,Sucesso,2025-06
CUST0760,Cliente 760,Grande Empresa,Centro-Oeste,CONT1586,Reunião,2025-04-30 10:37:23.093591,Sucesso,2025-04
CUST0761,Cliente 761,Pequena Empresa,Norte,CONT1319,Email,2025-05-19 10:37:23.092284,Falha,2025-05
CUST0761,Cliente 761,Pequena Empresa,Norte,CONT1380,Reunião,2024-08-17 10:37:23.092645,Falha,2024-08
CUST0762,Cliente 762,Pequena Empresa,Sudeste,CONT1289,Email,2025-02-10 10:37:23.092110,Falha,2025-02
CUST0762,Cliente 762,Pequena Empresa,Sudeste,CONT1321,Email,2025-05-16 10:37:23.092296,Não Atendido,2025-05
CUST0762,Cliente 762,Pequena Empresa,Sudeste,CONT1368,Reunião,2024-12-07 10:37:23.092569,Sucesso,2024-12
CUST0763,Cliente 763,Pequena Empresa,Centro-Oeste,CONT0331,Email,2024-10-17 10:37:23.087523,Sucesso,2024-10
CUST0763,Cliente 763,Pequena Empresa,Centro-Oeste,CONT0333,Telefone,2025-04-10 10:37:23.087532,Não Atendido,2025-04
CUST0763,Cliente 763,Pequena Empresa,Centro-Oeste,CONT0838,Telefone,2025-01-06 10:37:23.089891,Sucesso,2025-01
CUST0764,Cliente 764,Grande Empresa,Nordeste,CONT0787,Email,2024-09-12 10:37:23.089659,Sucesso,2024-09
CUST0764,Cliente 764,Grande Empresa,Nordeste,CONT1315,Reunião,2024-10-25 10:37:23.092261,Sucesso,2024-10
CUST0765,Cliente 765,Pequena Empresa,Sudeste,,,,,
CUST0766,Cliente 766,Média Empresa,Sudeste,CONT0293,Chat,2024-12-04 10:37:23.087353,Sucesso,2024-12
CUST0767,Cliente 767,Grande Empresa,Nordeste,CONT0086,Reunião,2025-06-07 10:37:23.086360,Sucesso,2025-06
CUST0767,Cliente 767,Grande Empresa,Nordeste,CONT0895,Chat,2025-05-25 10:37:23.090153,Falha,2025-05
CUST0768,Cliente 768,Grande Empresa,Sudeste,CONT0067,Telefone,2025-03-06 10:37:23.086263,Falha,2025-03
CUST0768,Cliente 768,Grande Empresa,Sudeste,CONT1686,Telefone,2025-01-15 10:37:23.093920,Não Atendido,2025-01
CUST0769,Cliente 769,Pequena Empresa,Centro-Oeste,CONT0957,Telefone,2024-09-07 10:37:23.090436,Sucesso,2024-09
CUST0770,Cliente 770,Grande Empresa,Norte,CONT0094,Telefone,2025-05-09 10:37:23.086413,Sucesso,2025-05
CUST0770,Cliente 770,Grande Empresa,Norte,CONT0165,Email,2025-05-17 10:37:23.086742,Sucesso,2025-05
CUST0770,Cliente 770,Grande Empresa,Norte,CONT1090,Reunião,2025-03-13 10:37:23.091067,Sucesso,2025-03
CUST0770,Cliente 770,Grande Empresa,Norte,CONT1752,Email,2025-01-03 10:37:23.094184,Falha,2025-01
CUST0771,Cliente 771,Pequena Empresa,Sudeste,CONT0363,Email,2025-03-20 10:37:23.087682,Sucesso,2025-03
CUST0771,Cliente 771,Pequena Empresa,Sudeste,CONT1108,Email,2025-04-27 10:37:23.091149,Sucesso,2025-04
CUST0771,Cliente 771,Pequena Empresa,Sudeste,CONT1490,Telefone,2024-10-12 10:37:23.093269,Sucesso,2024-10
CUST0772,Cliente 772,Grande Empresa,Centro-Oeste,CONT0273,Email,2025-06-22 10:37:23.087262,Sucesso,2025-06
CUST0772,Cliente 772,Grande Empresa,Centro-Oeste,CONT0944,Telefone,2025-03-08 10:37:23.090377,Sucesso,2025-03
CUST0772,Cliente 772,Grande Empresa,Centro-Oeste,CONT1229,Telefone,2025-07-13 10:37:23.091756,Sucesso,2025-07
CUST0772,Cliente 772,Grande Empresa,Centro-Oeste,CONT1393,Email,2025-07-29 10:37:23.092721,Falha,2025-07
CUST0773,Cliente 773,Pequena Empresa,Sul,CONT0053,Chat,2025-01-27 10:37:23.086190,Sucesso,2025-01
CUST0774,Cliente 774,Pequena Empresa,Centro-Oeste,CONT0588,Reunião,2025-03-17 10:37:23.088725,Sucesso,2025-03
CUST0775,Cliente 775,Grande Empresa,Norte,CONT0626,Email,2024-08-20 10:37:23.088906,Sucesso,2024-08
CUST0776,Cliente 776,Pequena Empresa,Centro-Oeste,CONT0003,Telefone,2025-02-20 10:37:23.085924,Falha,2025-02
CUST0776,Cliente 776,Pequena Empresa,Centro-Oeste,CONT0871,Reunião,2024-12-15 10:37:23.090044,Não Atendido,2024-12
CUST0776,Cliente 776,Pequena Empresa,Centro-Oeste,CONT1578,Email,2024-12-03 10:37:23.093564,Não Atendido,2024-12
CUST0776,Cliente 776,Pequena Empresa,Centro-Oeste,CONT1607,Telefone,2025-03-29 10:37:23.093658,Falha,2025-03
CUST0776,Cliente 776,Pequena Empresa,Centro-Oeste,CONT1717,Reunião,2025-02-08 10:37:23.094023,Sucesso,2025-02
CUST0776,Cliente 776,Pequena Empresa,Centro-Oeste,CONT1824,Reunião,2025-07-27 10:37:23.094471,Sucesso,2025-07
CUST0777,Cliente 777,Pequena Empresa,Nordeste,CONT1013,Reunião,2025-06-02 10:37:23.090702,Falha,2025-06
CUST0778,Cliente 778,Grande Empresa,Norte,CONT0088,Email,2025-02-08 10:37:23.086380,Sucesso,2025-02
CUST0779,Cliente 779,Grande Empresa,Sul,CONT0599,Email,2024-10-19 10:37:23.088778,Sucesso,2024-10
CUST0779,Cliente 779,Grande Empresa,Sul,CONT0890,Email,2025-02-10 10:37:23.090130,Falha,2025-02
CUST0779,Cliente 779,Grande Empresa,Sul,CONT1029,Chat,2024-09-01 10:37:23.090778,Sucesso,2024-09
CUST0780,Cliente 780,Média Empresa,Nordeste,CONT0138,Telefone,2025-05-02 10:37:23.086622,Sucesso,2025-05
CUST0780,Cliente 780,Média Empresa,Nordeste,CONT0967,Reunião,2024-12-01 10:37:23.090482,Sucesso,2024-12
CUST0780,Cliente 780,Média Empresa,Nordeste,CONT1764,Reunião,2025-03-23 10:37:23.094270,Sucesso,2025-03
CUST0781,Cliente 781,Média Empresa,Centro-Oeste,CONT0096,Email,2025-03-02 10:37:23.086422,Falha,2025-03
CUST0781,Cliente 781,Média Empresa,Centro-Oeste,CONT0163,Reunião,2025-04-28 10:37:23.086733,Sucesso,2025-04
CUST0781,Cliente 781,Média Empresa,Centro-Oeste,CONT1541,Reunião,2024-08-20 10:37:23.093437,Falha,2024-08
CUST0782,Cliente 782,Média Empresa,Norte,CONT0569,Email,2024-09-08 10:37:23.088639,Sucesso,2024-09
CUST0783,Cliente 783,Pequena Empresa,Sul,CONT0107,Reunião,2025-06-12 10:37:23.086471,Sucesso,2025-06
CUST0783,Cliente 783,Pequena Empresa,Sul,CONT0741,Reunião,2025-07-17 10:37:23.089436,Sucesso,2025-07
CUST0784,Cliente 784,Pequena Empresa,Nordeste,CONT1780,Reunião,2025-08-03 10:37:23.094322,Falha,2025-08
CUST0785,Cliente 785,Pequena Empresa,Sul,CONT1662,Chat,2024-09-07 10:37:23.093841,Sucesso,2024-09
CUST0786,Cliente 786,Autônomo,Centro-Oeste,CONT1257,Email,2025-04-12 10:37:23.091918,Sucesso,2025-04
CUST0786,Cliente 786,Autônomo,Centro-Oeste,CONT1599,Email,2025-06-16 10:37:23.093632,Falha,2025-06
CUST0787,Cliente 787,Média Empresa,Sul,CONT0651,Email,2024-10-12 10:37:23.089023,Sucesso,2024-10
CUST0787,Cliente 787,Média Empresa,Sul,CONT0843,Reunião,2024-09-26 10:37:23.089914,Sucesso,2024-09
CUST0787,Cliente 787,Média Empresa,Sul,CONT1191,Telefone,2024-11-09 10:37:23.091544,Sucesso,2024-11
CUST0787,Cliente 787,Média Empresa,Sul,CONT1322,Email,2025-06-03 10:37:23.092302,Não Atendido,2025-06
CUST0787,Cliente 787,Média Empresa,Sul,CONT1545,Telefone,2025-04-23 10:37:23.093450,Sucesso,2025-04
CUST0788,Cliente 788,Média Empresa,Sudeste,CONT0935,Email,2025-03-26 10:37:23.090334,Sucesso,2025-03
CUST0789,Cliente 789,Média Empresa,Nordeste,CONT1020,Email,2025-03-15 10:37:23.090734,Sucesso,2025-03
CUST0790,Cliente 790,Autônomo,Sul,CONT0120,Email,2024-10-19 10:37:23.086529,Sucesso,2024-10
CUST0791,Cliente 791,Pequena Empresa,Centro-Oeste,CONT0591,Email,2024-12-29 10:37:23.088739,Sucesso,2024-12
CUST0792,Cliente 792,Média Empresa,Centro-Oeste,CONT0399,Telefone,2025-03-15 10:37:23.087845,Sucesso,2025-03
CUST0792,Cliente 792,Média Empresa,Centro-Oeste,CONT1751,Reunião,2025-01-19 10:37:23.094179,Sucesso,2025-01
CUST0793,Cliente 793,Média Empresa,Sul,CONT0681,Email,2025-07-01 10:37:23.089159,Sucesso,2025-07
CUST0793,Cliente 793,Média Empresa,Sul,CONT1665,Telefone,2024-10-07 10:37:23.093851,Sucesso,2024-10
CUST0794,Cliente 794,Média Empresa,Centro-Oeste,CONT1449,Email,2025-06-06 10:37:23.093046,Sucesso,2025-06
CUST0794,Cliente 794,Média Empresa,Centro-Oeste,CONT1901,Telefone,2025-04-28 10:37:23.094731,Sucesso,2025-04
CUST0795,Cliente 795,Pequena Empresa,Norte,CONT0675,Telefone,2025-01-12 10:37:23.089132,Sucesso,2025-01
CUST0795,Cliente 795,Pequena Empresa,Norte,CONT1787,Reunião,2025-03-09 10:37:23.094344,Sucesso,2025-03
CUST0796,Cliente 796,Grande Empresa,Norte,CONT0574,Email,2025-05-24 10:37:23.088662,Sucesso,2025-05
CUST0796,Cliente 796,Grande Empresa,Norte,CONT1142,Reunião,2025-01-01 10:37:23.091304,Sucesso,2025-01
CUST0797,Cliente 797,Autônomo,Norte,CONT0162,Email,2025-01-07 10:37:23.086729,Sucesso,2025-01
CUST0797,Cliente 797,Autônomo,Norte,CONT1092,Email,2024-08-23 10:37:23.091077,Sucesso,2024-08
CUST0797,Cliente 797,Autônomo,Norte,CONT1260,Reunião,2025-04-24 10:37:23.091935,Sucesso,2025-04
CUST0797,Cliente 797,Autônomo,Norte,CONT1982,Chat,2024-12-21 10:37:23.095018,Sucesso,2024-12
CUST0798,Cliente 798,Média Empresa,Sudeste,CONT0713,Email,2025-06-19 10:37:23.089308,Sucesso,2025-06
CUST0799,Cliente 799,Média Empresa,Sul,,,,,
CUST0800,Cliente 800,Autônomo,Sudeste,CONT1159,Telefone,2024-08-21 10:37:23.091381,Sucesso,2024-08
CUST0800,Cliente 800,Autônomo,Sudeste,CONT1860,Telefone,2025-04-08 10:37:23.094596,Sucesso,2025-04
CUST0801,Cliente 801,Grande Empresa,Centro-Oeste,,,,,
CUST0802,Cliente 802,Pequena Empresa,Sudeste,CONT0002,Telefone,2025-06-14 10:37:23.085916,Sucesso,2025-06
CUST0802,Cliente 802,Pequena Empresa,Sudeste,CONT1479,Email,2024-10-25 10:37:23.093224,Sucesso,2024-10
CUST0803,Cliente 803,Média Empresa,Centro-Oeste,,,,,
CUST0804,Cliente 804,Média Empresa,Centro-Oeste,CONT0076,Chat,2025-03-09 10:37:23.086309,Sucesso,2025-03
CUST0804,Cliente 804,Média Empresa,Centro-Oeste,CONT1719,Telefone,2024-08-23 10:37:23.094029,Sucesso,2024-08
CUST0805,Cliente 805,Média Empresa,Nordeste,CONT0263,Email,2025-05-20 10:37:23.087216,Falha,2025-05
CUST0806,Cliente 806,Grande Empresa,Norte,CONT0771,Telefone,2025-04-20 10:37:23.089584,Sucesso,2025-04
CUST0806,Cliente 806,Grande Empresa,Norte,CONT1205,Telefone,2025-02-22 10:37:23.091635,Sucesso,2025-02
CUST0806,Cliente 806,Grande Empresa,Norte,CONT1411,Email,2024-11-10 10:37:23.092826,Falha,2024-11
CUST0807,Cliente 807,Autônomo,Centro-Oeste,CONT0191,Telefone,2025-02-07 10:37:23.086860,Sucesso,2025-02
CUST0807,Cliente 807,Autônomo,Centro-Oeste,CONT1002,Telefone,2025-04-12 10:37:23.090652,Não Atendido,2025-04
CUST0807,Cliente 807,Autônomo,Centro-Oeste,CONT1535,Telefone,2024-12-21 10:37:23.093414,Sucesso,2024-12
CUST0808,Cliente 808,Autônomo,Nordeste,,,,,
CUST0809,Cliente 809,Média Empresa,Norte,CONT0403,Email,2025-06-17 10:37:23.087864,Sucesso,2025-06
CUST0810,Cliente 810,Pequena Empresa,Centro-Oeste,CONT1430,Email,2024-10-11 10:37:23.092937,Sucesso,2024-10
CUST0810,Cliente 810,Pequena Empresa,Centro-Oeste,CONT1674,Telefone,2024-10-28 10:37:23.093881,Sucesso,2024-10
CUST0811,Cliente 811,Autônomo,Centro-Oeste,CONT1988,Reunião,2025-01-16 10:37:23.095038,Sucesso,2025-01
CUST0812,Cliente 812,Grande Empresa,Sudeste,,,,,
CUST0813,Cliente 813,Pequena Empresa,Sudeste,CONT0338,Telefone,2025-04-07 10:37:23.087566,Sucesso,2025-04
CUST0813,Cliente 813,Pequena Empresa,Sudeste,CONT0440,Telefone,2024-11-22 10:37:23.088034,Sucesso,2024-11
CUST0813,Cliente 813,Pequena Empresa,Sudeste,CONT1128,Email,2025-05-30 10:37:23.091241,Sucesso,2025-05
CUST0814,Cliente 814,Autônomo,Norte,CONT0656,Reunião,2025-02-03 10:37:23.089045,Não Atendido,2025-02
CUST0815,Cliente 815,Grande Empresa,Centro-Oeste,CONT0770,Telefone,2025-02-16 10:37:23.089579,Sucesso,2025-02
CUST0815,Cliente 815,Grande Empresa,Centro-Oeste,CONT1744,Reunião,2025-02-03 10:37:23.094144,Não Atendido,2025-02
CUST0816,Cliente 816,Média Empresa,Sul,,,,,
CUST0817,Cliente 817,Média Empresa,Sudeste,CONT0303,Reunião,2025-04-22 10:37:23.087397,Sucesso,2025-04
CUST0817,Cliente 817,Média Empresa,Sudeste,CONT1016,Email,2025-07-18 10:37:23.090716,Sucesso,2025-07
CUST0817,Cliente 817,Média Empresa,Sudeste,CONT1203,Telefone,2024-09-05 10:37:23.091625,Sucesso,2024-09
CUST0818,Cliente 818,Pequena Empresa,Norte,CONT1238,Telefone,2025-08-01 10:37:23.091807,Não Atendido,2025-08
CUST0818,Cliente 818,Pequena Empresa,Norte,CONT1606,Telefone,2024-12-20 10:37:23.093655,Sucesso,2024-12
CUST0819,Cliente 819,Pequena Empresa,Centro-Oeste,CONT0933,Reunião,2025-07-21 10:37:23.090325,Sucesso,2025-07
CUST0819,Cliente 819,Pequena Empresa,Centro-Oeste,CONT1021,Email,2025-06-23 10:37:23.090739,Sucesso,2025-06
CUST0819,Cliente 819,Pequena Empresa,Centro-Oeste,CONT1096,Telefone,2025-06-29 10:37:23.091094,Sucesso,2025-06
CUST0819,Cliente 819,Pequena Empresa,Centro-Oeste,CONT1629,Chat,2024-10-14 10:37:23.093734,Sucesso,2024-10
CUST0820,Cliente 820,Pequena Empresa,Centro-Oeste,CONT0858,Email,2025-06-30 10:37:23.089984,Sucesso,2025-06
CUST0820,Cliente 820,Pequena Empresa,Centro-Oeste,CONT0928,Reunião,2024-09-19 10:37:23.090303,Falha,2024-09
CUST0820,Cliente 820,Pequena Empresa,Centro-Oeste,CONT1364,Telefone,2024-08-19 10:37:23.092537,Sucesso,2024-08
CUST0820,Cliente 820,Pequena Empresa,Centro-Oeste,CONT1906,Email,2024-08-08 10:37:23.094746,Sucesso,2024-08
CUST0821,Cliente 821,Grande Empresa,Sul,CONT0862,Email,2025-02-09 10:37:23.090003,Sucesso,2025-02
CUST0821,Cliente 821,Grande Empresa,Sul,CONT1279,Reunião,2025-01-26 10:37:23.092045,Sucesso,2025-01
CUST0822,Cliente 822,Pequena Empresa,Norte,CONT0266,Reunião,2024-09-04 10:37:23.087230,Sucesso,2024-09
CUST0822,Cliente 822,Pequena Empresa,Norte,CONT1010,Telefone,2025-05-24 10:37:23.090689,Falha,2025-05
CUST0822,Cliente 822,Pequena Empresa,Norte,CONT1339,Reunião,2025-07-16 10:37:23.092396,Falha,2025-07
CUST0822,Cliente 822,Pequena Empresa,Norte,CONT1705,Telefone,2025-07-07 10:37:23.093981,Sucesso,2025-07
CUST0822,Cliente 822,Pequena Empresa,Norte,CONT1728,Telefone,2025-02-19 10:37:23.094064,Sucesso,2025-02
CUST0823,Cliente 823,Pequena Empresa,Centro-Oeste,CONT0940,Reunião,2025-01-08 10:37:23.090357,Sucesso,2025-01
CUST0824,Cliente 824,Pequena Empresa,Sudeste,CONT0250,Chat,2025-01-01 10:37:23.087154,Sucesso,2025-01
CUST0824,Cliente 824,Pequena Empresa,Sudeste,CONT0987,Telefone,2024-11-12 10:37:23.090584,Sucesso,2024-11
CUST0824,Cliente 824,Pequena Empresa,Sudeste,CONT1854,Reunião,2025-04-28 10:37:23.094577,Sucesso,2025-04
CUST0825,Cliente 825,Média Empresa,Sul,CONT0336,Email,2025-02-19 10:37:23.087545,Sucesso,2025-02
CUST0825,Cliente 825,Média Empresa,Sul,CONT1172,Reunião,2025-02-14 10:37:23.091443,Sucesso,2025-02
CUST0825,Cliente 825,Média Empresa,Sul,CONT1808,Reunião,2025-07-20 10:37:23.094419,Sucesso,2025-07
CUST0826,Cliente 826,Autônomo,Norte,CONT0038,Email,2025-06-10 10:37:23.086114,Sucesso,2025-06
CUST0827,Cliente 827,Pequena Empresa,Sul,CONT0115,Email,2025-01-10 10:37:23.086506,Sucesso,2025-01
CUST0827,Cliente 827,Pequena Empresa,Sul,CONT1240,Email,2024-09-27 10:37:23.091819,Sucesso,2024-09
CUST0828,Cliente 828,Pequena Empresa,Sudeste,CONT0406,Email,2025-01-19 10:37:23.087877,Falha,2025-01
CUST0828,Cliente 828,Pequena Empresa,Sudeste,CONT0621,Telefone,2025-05-30 10:37:23.088883,Falha,2025-05
CUST0828,Cliente 828,Pequena Empresa,Sudeste,CONT1645,Reunião,2024-10-12 10:37:23.093786,Falha,2024-10
CUST0829,Cliente 829,Grande Empresa,Norte,CONT0849,Telefone,2024-12-30 10:37:23.089941,Falha,2024-12
CUST0830,Cliente 830,Média Empresa,Sul,,,,,
CUST0831,Cliente 831,Pequena Empresa,Nordeste,CONT0328,Reunião,2025-07-24 10:37:23.087509,Falha,2025-07
CUST0831,Cliente 831,Pequena Empresa,Nordeste,CONT0548,Email,2025-04-25 10:37:23.088532,Falha,2025-04
CUST0832,Cliente 832,Média Empresa,Sudeste,CONT0212,Telefone,2024-10-09 10:37:23.086984,Sucesso,2024-10
CUST0832,Cliente 832,Média Empresa,Sudeste,CONT0382,Chat,2024-08-30 10:37:23.087768,Sucesso,2024-08
CUST0832,Cliente 832,Média Empresa,Sudeste,CONT1613,Telefone,2025-01-09 10:37:23.093678,Sucesso,2025-01
CUST0832,Cliente 832,Média Empresa,Sudeste,CONT1962,Telefone,2025-01-05 10:37:23.094950,Não Atendido,2025-01
CUST0833,Cliente 833,Pequena Empresa,Sudeste,CONT1126,Telefone,2025-01-09 10:37:23.091232,Sucesso,2025-01
CUST0833,Cliente 833,Pequena Empresa,Sudeste,CONT1187,Email,2025-07-07 10:37:23.091523,Sucesso,2025-07
CUST0833,Cliente 833,Pequena Empresa,Sudeste,CONT1215,Telefone,2024-10-06 10:37:23.091679,Sucesso,2024-10
CUST0833,Cliente 833,Pequena Empresa,Sudeste,CONT1776,Chat,2024-10-31 10:37:23.094309,Sucesso,2024-10
CUST0833,Cliente 833,Pequena Empresa,Sudeste,CONT1887,Telefone,2024-09-21 10:37:23.094685,Sucesso,2024-09
CUST0834,Cliente 834,Pequena Empresa,Sudeste,,,,,
CUST0835,Cliente 835,Média Empresa,Nordeste,CONT1427,Email,2025-06-16 10:37:23.092919,Sucesso,2025-06
CUST0836,Cliente 836,Média Empresa,Nordeste,CONT0078,Telefone,2025-08-04 10:37:23.086320,Sucesso,2025-08
CUST0836,Cliente 836,Média Empresa,Nordeste,CONT1298,Email,2025-02-27 10:37:23.092163,Sucesso,2025-02
CUST0837,Cliente 837,Autônomo,Centro-Oeste,CONT0357,Chat,2024-09-11 10:37:23.087655,Sucesso,2024-09
CUST0837,Cliente 837,Autônomo,Centro-Oeste,CONT0676,Telefone,2025-03-09 10:37:23.089136,Sucesso,2025-03
CUST0837,Cliente 837,Autônomo,Centro-Oeste,CONT0737,Email,2024-11-18 10:37:23.089418,Falha,2024-11
CUST0837,Cliente 837,Autônomo,Centro-Oeste,CONT1221,Telefone,2025-03-25 10:37:23.091711,Sucesso,2025-03
CUST0837,Cliente 837,Autônomo,Centro-Oeste,CONT1414,Reunião,2024-08-10 10:37:23.092844,Sucesso,2024-08
CUST0838,Cliente 838,Pequena Empresa,Sul,CONT0402,Telefone,2024-10-17 10:37:23.087859,Sucesso,2024-10
CUST0839,Cliente 839,Média Empresa,Centro-Oeste,,,,,
CUST0840,Cliente 840,Média Empresa,Sul,CONT0806,Email,2025-01-03 10:37:23.089745,Sucesso,2025-01
CUST0840,Cliente 840,Média Empresa,Sul,CONT1400,Email,2025-02-18 10:37:23.092762,Falha,2025-02
CUST0840,Cliente 840,Média Empresa,Sul,CONT1408,Telefone,2024-12-19 10:37:23.092809,Sucesso,2024-12
CUST0841,Cliente 841,Pequena Empresa,Nordeste,CONT0439,Reunião,2025-01-06 10:37:23.088029,Sucesso,2025-01
CUST0842,Cliente 842,Média Empresa,Nordeste,CONT0522,Reunião,2025-04-02 10:37:23.088412,Sucesso,2025-04
CUST0842,Cliente 842,Média Empresa,Nordeste,CONT0530,Telefone,2024-08-31 10:37:23.088450,Sucesso,2024-08
CUST0843,Cliente 843,Pequena Empresa,Centro-Oeste,CONT1097,Telefone,2024-11-20 10:37:23.091099,Não Atendido,2024-11
CUST0844,Cliente 844,Autônomo,Norte,,,,,
CUST0845,Cliente 845,Pequena Empresa,Centro-Oeste,CONT0022,Telefone,2025-07-22 10:37:23.086030,Sucesso,2025-07
CUST0845,Cliente 845,Pequena Empresa,Centro-Oeste,CONT0788,Telefone,2025-07-21 10:37:23.089664,Falha,2025-07
CUST0846,Cliente 846,Média Empresa,Sul,CONT0116,Chat,2024-09-21 10:37:23.086511,Sucesso,2024-09
CUST0846,Cliente 846,Média Empresa,Sul,CONT0811,Telefone,2025-07-24 10:37:23.089768,Sucesso,2025-07
CUST0847,Cliente 847,Pequena Empresa,Centro-Oeste,CONT1164,Reunião,2025-03-11 10:37:23.091403,Sucesso,2025-03
CUST0847,Cliente 847,Pequena Empresa,Centro-Oeste,CONT1570,Telefone,2025-06-18 10:37:23.093531,Falha,2025-06
CUST0848,Cliente 848,Autônomo,Sudeste,CONT0430,Telefone,2024-12-24 10:37:23.087986,Sucesso,2024-12
CUST0848,Cliente 848,Autônomo,Sudeste,CONT0627,Email,2025-01-01 10:37:23.088911,Não Atendido,2025-01
CUST0848,Cliente 848,Autônomo,Sudeste,CONT1990,Telefone,2024-12-04 10:37:23.095045,Sucesso,2024-12
CUST0849,Cliente 849,Média Empresa,Sul,CONT0371,Email,2024-12-22 10:37:23.087718,Sucesso,2024-12
CUST0849,Cliente 849,Média Empresa,Sul,CONT1403,Telefone,2024-08-23 10:37:23.092779,Falha,2024-08
CUST0849,Cliente 849,Média Empresa,Sul,CONT1754,Email,2025-07-22 10:37:23.094194,Não Atendido,2025-07
CUST0850,Cliente 850,Média Empresa,Sul,CONT0445,Email,2025-05-15 10:37:23.088056,Falha,2025-05
CUST0850,Cliente 850,Média Empresa,Sul,CONT1067,Email,2024-09-16 10:37:23.090964,Sucesso,2024-09
CUST0850,Cliente 850,Média Empresa,Sul,CONT1316,Telefone,2024-10-01 10:37:23.092267,Falha,2024-10
CUST0850,Cliente 850,Média Empresa,Sul,CONT1585,Chat,2025-03-20 10:37:23.093587,Falha,2025-03
CUST0850,Cliente 850,Média Empresa,Sul,CONT1627,Email,2025-07-26 10:37:23.093727,Sucesso,2025-07
CUST0851,Cliente 851,Pequena Empresa,Norte,,,,,
CUST0852,Cliente 852,Grande Empresa,Nordeste,CONT0986,Telefone,2025-02-07 10:37:23.090579,Sucesso,2025-02
CUST0852,Cliente 852,Grande Empresa,Nordeste,CONT1066,Telefone,2024-09-26 10:37:23.090959,Sucesso,2024-09
CUST0852,Cliente 852,Grande Empresa,Nordeste,CONT1669,Telefone,2024-10-17 10:37:23.093864,Falha,2024-10
CUST0852,Cliente 852,Grande Empresa,Nordeste,CONT1777,Email,2024-10-06 10:37:23.094312,Sucesso,2024-10
CUST0853,Cliente 853,Pequena Empresa,Sul,CONT0489,Email,2024-11-21 10:37:23.088258,Falha,2024-11
CUST0853,Cliente 853,Pequena Empresa,Sul,CONT0523,Email,2024-11-17 10:37:23.088416,Sucesso,2024-11
CUST0853,Cliente 853,Pequena Empresa,Sul,CONT1325,Telefone,2024-10-04 10:37:23.092319,Sucesso,2024-10
CUST0854,Cliente 854,Grande Empresa,Nordeste,CONT0949,Telefone,2025-02-12 10:37:23.090400,Sucesso,2025-02
CUST0854,Cliente 854,Grande Empresa,Nordeste,CONT1278,Telefone,2024-11-13 10:37:23.092039,Sucesso,2024-11
CUST0855,Cliente 855,Pequena Empresa,Centro-Oeste,CONT0011,Chat,2024-11-07 10:37:23.085972,Sucesso,2024-11
CUST0855,Cliente 855,Pequena Empresa,Centro-Oeste,CONT0763,Reunião,2024-12-17 10:37:23.089536,Sucesso,2024-12
CUST0855,Cliente 855,Pequena Empresa,Centro-Oeste,CONT1711,Reunião,2024-12-23 10:37:23.094004,Sucesso,2024-12
CUST0856,Cliente 856,Pequena Empresa,Sudeste,CONT0012,Email,2025-02-01 10:37:23.085978,Não Atendido,2025-02
CUST0856,Cliente 856,Pequena Empresa,Sudeste,CONT0817,Email,2025-01-09 10:37:23.089795,Falha,2025-01
CUST0856,Cliente 856,Pequena Empresa,Sudeste,CONT1019,Reunião,2025-06-29 10:37:23.090730,Não Atendido,2025-06
CUST0857,Cliente 857,Pequena Empresa,Norte,CONT0488,Email,2024-10-26 10:37:23.088253,Falha,2024-10
CUST0858,Cliente 858,Média Empresa,Nordeste,CONT1774,Reunião,2025-02-19 10:37:23.094302,Sucesso,2025-02
CUST0859,Cliente 859,Média Empresa,Sul,CONT0092,Reunião,2025-07-28 10:37:23.086399,Não Atendido,2025-07
CUST0859,Cliente 859,Média Empresa,Sul,CONT0742,Email,2025-05-07 10:37:23.089441,Sucesso,2025-05
CUST0859,Cliente 859,Média Empresa,Sul,CONT1058,Telefone,2024-10-01 10:37:23.090922,Falha,2024-10
CUST0860,Cliente 860,Pequena Empresa,Nordeste,CONT0161,Email,2025-06-26 10:37:23.086725,Sucesso,2025-06
CUST0861,Cliente 861,Grande Empresa,Sul,CONT1597,Chat,2025-07-29 10:37:23.093626,Sucesso,2025-07
CUST0862,Cliente 862,Média Empresa,Nordeste,CONT0367,Telefone,2024-11-30 10:37:23.087700,Sucesso,2024-11
CUST0862,Cliente 862,Média Empresa,Nordeste,CONT0740,Telefone,2024-12-31 10:37:23.089432,Sucesso,2024-12
CUST0863,Cliente 863,Média Empresa,Sul,CONT1883,Email,2025-07-01 10:37:23.094673,Sucesso,2025-07
CUST0863,Cliente 863,Média Empresa,Sul,CONT1951,Telefone,2025-04-28 10:37:23.094891,Falha,2025-04
CUST0864,Cliente 864,Média Empresa,Centro-Oeste,CONT1365,Reunião,2025-04-30 10:37:23.092542,Falha,2025-04
CUST0864,Cliente 864,Média Empresa,Centro-Oeste,CONT1407,Email,2025-02-16 10:37:23.092803,Falha,2025-02
CUST0865,Cliente 865,Média Empresa,Sul,CONT1000,Email,2025-07-27 10:37:23.090642,Falha,2025-07
CUST0866,Cliente 866,Média Empresa,Sul,CONT0214,Email,2025-01-30 10:37:23.086993,Falha,2025-01
CUST0866,Cliente 866,Média Empresa,Sul,CONT1158,Email,2025-06-21 10:37:23.091376,Sucesso,2025-06
