contact_id,customer_id,contact_type,contact_date,contact_outcome
CONT1109,CUST0084,Telefone,2025-06-22 10:37:23.091153,Sucesso
CONT1110,CUST0454,Reunião,2025-06-02 10:37:23.091158,Falha
CONT1111,CUST0667,Chat,2025-05-08 10:37:23.091162,Sucesso
CONT1112,CUST0629,Telefone,2025-02-24 10:37:23.091166,Sucesso
CONT1113,CUST0514,Reunião,2025-04-18 10:37:23.091173,Sucesso
CONT1114,CUST0605,Email,2024-09-03 10:37:23.091178,Não Atendido
CONT1115,CUST0678,Chat,2025-04-06 10:37:23.091182,Sucesso
CONT1116,CUST0387,Email,2025-01-26 10:37:23.091187,Sucesso
CONT1117,CUST0912,Telefone,2025-04-30 10:37:23.091192,Sucesso
CONT1118,CUST0350,Telefone,2024-10-20 10:37:23.091196,Falha
CONT1119,CUST0296,Telefone,2025-03-01 10:37:23.091201,Sucesso
CONT1120,CUST0258,Email,2025-04-26 10:37:23.091205,Sucesso
CONT1121,CUST0081,Chat,2024-10-30 10:37:23.091210,Sucesso
CONT1122,CUST0937,Email,2025-06-25 10:37:23.091214,Sucesso
CONT1123,CUST0268,Telefone,2025-05-15 10:37:23.091219,Falha
CONT1124,CUST0419,Email,2025-01-28 10:37:23.091223,Falha
CONT1125,CUST0235,Email,2025-06-17 10:37:23.091228,Sucesso
CONT1126,CUST0833,Telefone,2025-01-09 10:37:23.091232,Sucesso
CONT1127,CUST0311,Telefone,2025-04-03 10:37:23.091236,Sucesso
CONT1128,CUST0813,Email,2025-05-30 10:37:23.091241,Sucesso
CONT1129,CUST0975,Email,2024-11-15 10:37:23.091245,Sucesso
CONT1130,CUST0986,Telefone,2024-11-22 10:37:23.091250,Sucesso
CONT1131,CUST0357,Reunião,2025-01-31 10:37:23.091255,Sucesso
CONT1132,CUST0213,Reunião,2024-12-20 10:37:23.091259,Sucesso
CONT1133,CUST0574,Email,2025-01-30 10:37:23.091264,Não Atendido
CONT1134,CUST0049,Email,2025-07-28 10:37:23.091268,Falha
CONT1135,CUST0127,Email,2025-04-15 10:37:23.091273,Não Atendido
CONT1136,CUST0223,Email,2025-05-23 10:37:23.091277,Sucesso
CONT1137,CUST0921,Telefone,2025-02-24 10:37:23.091282,Não Atendido
CONT1138,CUST0279,Telefone,2025-05-14 10:37:23.091286,Sucesso
CONT1139,CUST0408,Email,2025-06-19 10:37:23.091291,Sucesso
CONT1140,CUST0505,Email,2024-09-15 10:37:23.091295,Falha
CONT1141,CUST0294,Email,2025-02-11 10:37:23.091300,Sucesso
CONT1142,CUST0796,Reunião,2025-01-01 10:37:23.091304,Sucesso
CONT1143,CUST0277,Chat,2025-01-30 10:37:23.091309,Sucesso
CONT1144,CUST0438,Email,2024-08-26 10:37:23.091313,Sucesso
CONT1145,CUST0107,Email,2024-12-20 10:37:23.091318,Sucesso
CONT1146,CUST0658,Reunião,2024-11-25 10:37:23.091322,Sucesso
CONT1147,CUST0420,Chat,2024-12-14 10:37:23.091327,Falha
CONT1148,CUST0611,Telefone,2025-07-12 10:37:23.091331,Sucesso
CONT1149,CUST0429,Email,2025-05-27 10:37:23.091336,Sucesso
CONT1150,CUST0375,Email,2024-11-19 10:37:23.091340,Sucesso
CONT1151,CUST0073,Telefone,2024-11-26 10:37:23.091345,Sucesso
CONT1152,CUST0949,Email,2024-11-09 10:37:23.091349,Não Atendido
CONT1153,CUST0998,Email,2025-04-06 10:37:23.091354,Sucesso
CONT1154,CUST0634,Telefone,2025-03-16 10:37:23.091358,Sucesso
CONT1155,CUST0030,Email,2024-11-23 10:37:23.091363,Sucesso
CONT1156,CUST0188,Reunião,2025-03-16 10:37:23.091367,Falha
CONT1157,CUST0364,Email,2024-11-21 10:37:23.091372,Falha
CONT1158,CUST0866,Email,2025-06-21 10:37:23.091376,Sucesso
CONT1159,CUST0800,Telefone,2024-08-21 10:37:23.091381,Sucesso
CONT1160,CUST0451,Email,2025-07-25 10:37:23.091385,Sucesso
CONT1161,CUST0195,Chat,2025-01-11 10:37:23.091390,Sucesso
CONT1162,CUST0156,Telefone,2024-09-30 10:37:23.091394,Sucesso
CONT1163,CUST0172,Email,2024-12-15 10:37:23.091399,Falha
CONT1164,CUST0847,Reunião,2025-03-11 10:37:23.091403,Sucesso
CONT1165,CUST0041,Email,2024-09-19 10:37:23.091408,Falha
CONT1166,CUST0063,Chat,2025-03-05 10:37:23.091412,Sucesso
CONT1167,CUST0023,Email,2025-02-22 10:37:23.091417,Sucesso
CONT1168,CUST0360,Telefone,2025-05-09 10:37:23.091421,Sucesso
CONT1169,CUST0075,Email,2025-02-02 10:37:23.091427,Sucesso
CONT1170,CUST0560,Telefone,2024-09-23 10:37:23.091433,Sucesso
CONT1171,CUST0672,Reunião,2024-08-14 10:37:23.091438,Sucesso
CONT1172,CUST0825,Reunião,2025-02-14 10:37:23.091443,Sucesso
CONT1173,CUST0118,Email,2025-01-02 10:37:23.091448,Sucesso
CONT1174,CUST0612,Email,2024-11-16 10:37:23.091453,Sucesso
CONT1175,CUST0380,Reunião,2025-05-02 10:37:23.091461,Sucesso
CONT1176,CUST0929,Chat,2025-04-12 10:37:23.091467,Sucesso
CONT1177,CUST0920,Email,2025-01-20 10:37:23.091472,Sucesso
CONT1178,CUST0679,Telefone,2024-09-21 10:37:23.091477,Sucesso
CONT1179,CUST0290,Email,2025-07-17 10:37:23.091483,Sucesso
CONT1180,CUST0440,Reunião,2025-01-19 10:37:23.091487,Falha
CONT1181,CUST0668,Email,2024-08-31 10:37:23.091492,Falha
CONT1182,CUST0933,Email,2024-12-02 10:37:23.091498,Sucesso
CONT1183,CUST0007,Reunião,2024-11-04 10:37:23.091504,Sucesso
CONT1184,CUST0196,Email,2024-11-16 10:37:23.091509,Sucesso
CONT1185,CUST0421,Telefone,2025-06-10 10:37:23.091514,Falha
CONT1186,CUST0568,Telefone,2024-10-09 10:37:23.091518,Sucesso
CONT1187,CUST0833,Email,2025-07-07 10:37:23.091523,Sucesso
CONT1188,CUST0193,Email,2024-12-01 10:37:23.091529,Falha
CONT1189,CUST0559,Telefone,2025-05-06 10:37:23.091534,Sucesso
CONT1190,CUST0148,Email,2024-11-15 10:37:23.091539,Sucesso
CONT1191,CUST0787,Telefone,2024-11-09 10:37:23.091544,Sucesso
CONT1192,CUST0669,Reunião,2025-05-05 10:37:23.091549,Sucesso
CONT1193,CUST0202,Reunião,2025-03-06 10:37:23.091564,Falha
CONT1194,CUST0444,Email,2024-10-26 10:37:23.091571,Falha
CONT1195,CUST0914,Email,2025-05-19 10:37:23.091576,Sucesso
CONT1196,CUST0988,Email,2024-10-19 10:37:23.091581,Sucesso
CONT1197,CUST0419,Email,2025-05-15 10:37:23.091587,Sucesso
CONT1198,CUST0427,Telefone,2025-07-01 10:37:23.091598,Sucesso
CONT1199,CUST0479,Telefone,2024-08-30 10:37:23.091604,Sucesso
CONT1200,CUST0475,Email,2024-09-14 10:37:23.091609,Sucesso
CONT1201,CUST0126,Email,2024-12-18 10:37:23.091614,Sucesso
CONT1202,CUST0395,Email,2025-05-06 10:37:23.091620,Sucesso
CONT1203,CUST0817,Telefone,2024-09-05 10:37:23.091625,Sucesso
CONT1204,CUST0881,Email,2025-04-27 10:37:23.091630,Sucesso
CONT1205,CUST0806,Telefone,2025-02-22 10:37:23.091635,Sucesso
CONT1206,CUST0576,Email,2025-03-01 10:37:23.091641,Sucesso
CONT1207,CUST0325,Reunião,2025-07-24 10:37:23.091646,Sucesso
CONT1208,CUST0392,Reunião,2024-12-25 10:37:23.091651,Sucesso
CONT1209,CUST0930,Email,2025-05-26 10:37:23.091656,Sucesso
CONT1210,CUST0688,Email,2024-12-01 10:37:23.091662,Sucesso
CONT1211,CUST0628,Telefone,2025-05-08 10:37:23.091667,Sucesso
CONT1212,CUST0440,Email,2025-01-03 10:37:23.091670,Sucesso
CONT1213,CUST0204,Telefone,2025-05-09 10:37:23.091673,Sucesso
CONT1214,CUST0486,Reunião,2025-07-09 10:37:23.091676,Falha
CONT1215,CUST0833,Telefone,2024-10-06 10:37:23.091679,Sucesso
CONT1216,CUST0031,Reunião,2024-12-30 10:37:23.091684,Sucesso
CONT1217,CUST0388,Email,2024-09-13 10:37:23.091689,Sucesso
CONT1218,CUST0625,Email,2025-01-04 10:37:23.091695,Sucesso
CONT1219,CUST0877,Reunião,2024-12-29 10:37:23.091700,Sucesso
CONT1220,CUST0434,Email,2025-06-26 10:37:23.091706,Sucesso
CONT1221,CUST0837,Telefone,2025-03-25 10:37:23.091711,Sucesso
CONT1222,CUST0926,Email,2025-06-26 10:37:23.091717,Sucesso
CONT1223,CUST0376,Email,2025-02-24 10:37:23.091723,Sucesso
CONT1224,CUST0344,Chat,2024-08-11 10:37:23.091729,Sucesso
CONT1225,CUST0443,Email,2024-10-28 10:37:23.091735,Falha
CONT1226,CUST0579,Chat,2025-06-10 10:37:23.091741,Sucesso
CONT1227,CUST0075,Chat,2024-10-09 10:37:23.091746,Falha
CONT1228,CUST0557,Reunião,2024-09-19 10:37:23.091751,Falha
CONT1229,CUST0772,Telefone,2025-07-13 10:37:23.091756,Sucesso
CONT1230,CUST0666,Telefone,2025-05-26 10:37:23.091762,Sucesso
CONT1231,CUST0155,Reunião,2025-03-31 10:37:23.091767,Sucesso
CONT1232,CUST0430,Email,2025-05-12 10:37:23.091773,Falha
CONT1233,CUST0363,Telefone,2024-09-11 10:37:23.091778,Falha
CONT1234,CUST0448,Telefone,2025-03-07 10:37:23.091784,Sucesso
CONT1235,CUST0987,Telefone,2025-02-06 10:37:23.091789,Falha
CONT1236,CUST0234,Telefone,2025-04-04 10:37:23.091795,Sucesso
CONT1237,CUST0563,Email,2025-06-01 10:37:23.091801,Sucesso
CONT1238,CUST0818,Telefone,2025-08-01 10:37:23.091807,Não Atendido
CONT1239,CUST0262,Reunião,2025-04-04 10:37:23.091813,Falha
CONT1240,CUST0827,Email,2024-09-27 10:37:23.091819,Sucesso
CONT1241,CUST0125,Chat,2024-09-15 10:37:23.091824,Falha
CONT1242,CUST0911,Telefone,2025-06-15 10:37:23.091830,Não Atendido
CONT1243,CUST0245,Reunião,2025-06-02 10:37:23.091836,Falha
CONT1244,CUST0542,Telefone,2024-09-27 10:37:23.091841,Falha
CONT1245,CUST0938,Reunião,2025-05-17 10:37:23.091847,Falha
CONT1246,CUST0485,Email,2025-05-12 10:37:23.091853,Sucesso
CONT1247,CUST0122,Reunião,2025-08-05 10:37:23.091859,Falha
CONT1248,CUST0125,Email,2025-01-15 10:37:23.091865,Sucesso
CONT1249,CUST0549,Reunião,2025-03-10 10:37:23.091871,Falha
CONT1250,CUST0170,Chat,2024-10-18 10:37:23.091877,Sucesso
CONT1251,CUST0124,Email,2025-04-26 10:37:23.091883,Sucesso
CONT1252,CUST0869,Email,2025-07-14 10:37:23.091889,Sucesso
CONT1253,CUST0035,Reunião,2025-01-07 10:37:23.091894,Sucesso
CONT1254,CUST0087,Email,2025-06-03 10:37:23.091900,Sucesso
CONT1255,CUST0646,Reunião,2025-01-10 10:37:23.091906,Não Atendido
CONT1256,CUST0708,Email,2024-11-29 10:37:23.091912,Não Atendido
CONT1257,CUST0786,Email,2025-04-12 10:37:23.091918,Sucesso
CONT1258,CUST0201,Chat,2025-04-13 10:37:23.091924,Não Atendido
CONT1259,CUST0369,Telefone,2024-12-13 10:37:23.091929,Falha
CONT1260,CUST0797,Reunião,2025-04-24 10:37:23.091935,Sucesso
CONT1261,CUST0077,Email,2024-11-21 10:37:23.091941,Sucesso
CONT1262,CUST0059,Telefone,2025-06-22 10:37:23.091946,Não Atendido
CONT1263,CUST0431,Telefone,2024-09-30 10:37:23.091952,Sucesso
CONT1264,CUST0638,Telefone,2024-09-10 10:37:23.091958,Falha
CONT1265,CUST0500,Telefone,2025-01-03 10:37:23.091964,Falha
CONT1266,CUST0913,Telefone,2024-10-10 10:37:23.091970,Falha
CONT1267,CUST0109,Telefone,2024-09-08 10:37:23.091976,Sucesso
CONT1268,CUST0736,Email,2025-07-14 10:37:23.091982,Sucesso
CONT1269,CUST0278,Reunião,2025-07-03 10:37:23.091987,Sucesso
CONT1270,CUST0068,Email,2025-07-14 10:37:23.091993,Sucesso
CONT1271,CUST0069,Telefone,2025-07-10 10:37:23.091998,Sucesso
CONT1272,CUST0165,Email,2025-07-22 10:37:23.092004,Sucesso
CONT1273,CUST0489,Telefone,2025-06-09 10:37:23.092010,Sucesso
CONT1274,CUST0305,Reunião,2024-12-07 10:37:23.092016,Falha
CONT1275,CUST0909,Email,2025-01-12 10:37:23.092022,Sucesso
CONT1276,CUST0674,Email,2024-11-09 10:37:23.092027,Sucesso
CONT1277,CUST0365,Email,2024-12-01 10:37:23.092033,Sucesso
CONT1278,CUST0854,Telefone,2024-11-13 10:37:23.092039,Sucesso
CONT1279,CUST0821,Reunião,2025-01-26 10:37:23.092045,Sucesso
CONT1280,CUST0379,Email,2024-09-06 10:37:23.092050,Falha
CONT1281,CUST0343,Reunião,2025-01-01 10:37:23.092057,Sucesso
CONT1282,CUST0947,Email,2025-04-14 10:37:23.092063,Falha
CONT1283,CUST0899,Telefone,2025-05-31 10:37:23.092074,Sucesso
CONT1284,CUST0554,Chat,2024-10-12 10:37:23.092080,Falha
CONT1285,CUST0354,Email,2024-09-16 10:37:23.092086,Falha
CONT1286,CUST0416,Telefone,2025-05-24 10:37:23.092092,Não Atendido
CONT1287,CUST0109,Email,2025-04-26 10:37:23.092098,Falha
CONT1288,CUST0563,Email,2024-10-14 10:37:23.092104,Não Atendido
CONT1289,CUST0762,Email,2025-02-10 10:37:23.092110,Falha
CONT1290,CUST0497,Email,2025-01-04 10:37:23.092116,Sucesso
CONT1291,CUST0341,Telefone,2024-09-26 10:37:23.092122,Sucesso
CONT1292,CUST0942,Telefone,2025-06-29 10:37:23.092128,Sucesso
CONT1293,CUST0383,Telefone,2024-11-21 10:37:23.092134,Sucesso
CONT1294,CUST0533,Email,2025-01-15 10:37:23.092139,Sucesso
CONT1295,CUST0300,Email,2025-07-31 10:37:23.092145,Sucesso
CONT1296,CUST0139,Telefone,2025-06-19 10:37:23.092151,Falha
CONT1297,CUST0359,Chat,2025-07-12 10:37:23.092157,Não Atendido
CONT1298,CUST0836,Email,2025-02-27 10:37:23.092163,Sucesso
CONT1299,CUST0499,Reunião,2024-08-15 10:37:23.092168,Sucesso
CONT1300,CUST0385,Telefone,2025-02-12 10:37:23.092174,Não Atendido
CONT1301,CUST0604,Telefone,2025-05-20 10:37:23.092180,Sucesso
CONT1302,CUST0959,Telefone,2025-08-05 10:37:23.092185,Falha
CONT1303,CUST0280,Email,2025-03-28 10:37:23.092191,Sucesso
CONT1304,CUST0637,Email,2024-11-04 10:37:23.092198,Sucesso
CONT1305,CUST0483,Telefone,2025-04-12 10:37:23.092203,Sucesso
CONT1306,CUST0909,Email,2025-02-24 10:37:23.092209,Falha
CONT1307,CUST0111,Chat,2024-10-23 10:37:23.092215,Sucesso
CONT1308,CUST0866,Telefone,2025-07-10 10:37:23.092221,Sucesso
CONT1309,CUST0139,Email,2024-09-08 10:37:23.092226,Sucesso
CONT1310,CUST0996,Reunião,2025-08-06 10:37:23.092232,Sucesso
CONT1311,CUST0435,Email,2025-01-31 10:37:23.092238,Não Atendido
CONT1312,CUST0509,Telefone,2025-06-12 10:37:23.092244,Falha
CONT1313,CUST0273,Telefone,2025-07-03 10:37:23.092250,Sucesso
CONT1314,CUST0099,Chat,2025-04-17 10:37:23.092255,Sucesso
CONT1315,CUST0764,Reunião,2024-10-25 10:37:23.092261,Sucesso
CONT1316,CUST0850,Telefone,2024-10-01 10:37:23.092267,Falha
CONT1317,CUST0104,Telefone,2025-07-02 10:37:23.092272,Falha
CONT1318,CUST0214,Chat,2025-01-02 10:37:23.092278,Sucesso
CONT1319,CUST0761,Email,2025-05-19 10:37:23.092284,Falha
CONT1320,CUST0664,Email,2024-09-27 10:37:23.092290,Sucesso
CONT1321,CUST0762,Email,2025-05-16 10:37:23.092296,Não Atendido
CONT1322,CUST0787,Email,2025-06-03 10:37:23.092302,Não Atendido
CONT1323,CUST0165,Telefone,2024-09-16 10:37:23.092307,Falha
CONT1324,CUST0999,Telefone,2025-04-01 10:37:23.092313,Falha
CONT1325,CUST0853,Telefone,2024-10-04 10:37:23.092319,Sucesso
CONT1326,CUST0520,Email,2025-07-16 10:37:23.092324,Falha
CONT1327,CUST0284,Reunião,2025-01-03 10:37:23.092330,Sucesso
CONT1328,CUST0517,Email,2025-04-22 10:37:23.092335,Sucesso
CONT1329,CUST0657,Telefone,2025-04-20 10:37:23.092340,Sucesso
CONT1330,CUST0613,Telefone,2024-08-15 10:37:23.092345,Falha
CONT1331,CUST0164,Email,2025-02-07 10:37:23.092350,Sucesso
CONT1332,CUST0886,Email,2024-08-16 10:37:23.092356,Sucesso
CONT1333,CUST0659,Email,2025-02-24 10:37:23.092362,Sucesso
CONT1334,CUST0064,Reunião,2025-05-31 10:37:23.092368,Sucesso
CONT1335,CUST0091,Chat,2024-10-19 10:37:23.092374,Sucesso
CONT1336,CUST0117,Telefone,2025-02-08 10:37:23.092379,Falha
CONT1337,CUST0866,Email,2025-02-07 10:37:23.092385,Falha
CONT1338,CUST0267,Telefone,2025-02-19 10:37:23.092390,Sucesso
CONT1339,CUST0822,Reunião,2025-07-16 10:37:23.092396,Falha
CONT1340,CUST0685,Reunião,2025-06-02 10:37:23.092402,Falha
CONT1341,CUST0559,Email,2025-07-17 10:37:23.092408,Sucesso
CONT1342,CUST0140,Email,2025-04-29 10:37:23.092413,Falha
CONT1343,CUST0246,Reunião,2024-10-11 10:37:23.092419,Não Atendido
CONT1344,CUST0661,Email,2025-04-26 10:37:23.092425,Sucesso
CONT1345,CUST0758,Email,2025-06-21 10:37:23.092431,Sucesso
CONT1346,CUST0395,Email,2025-06-29 10:37:23.092436,Não Atendido
CONT1347,CUST0487,Telefone,2024-10-26 10:37:23.092442,Sucesso
CONT1348,CUST0476,Reunião,2024-10-01 10:37:23.092448,Sucesso
CONT1349,CUST0517,Chat,2025-05-09 10:37:23.092454,Sucesso
CONT1350,CUST0977,Telefone,2025-05-14 10:37:23.092460,Sucesso
CONT1351,CUST0184,Telefone,2024-11-07 10:37:23.092466,Falha
CONT1352,CUST0020,Email,2024-09-05 10:37:23.092472,Sucesso
CONT1353,CUST0937,Telefone,2025-01-31 10:37:23.092477,Sucesso
CONT1354,CUST0558,Email,2025-03-01 10:37:23.092483,Sucesso
CONT1355,CUST0524,Telefone,2024-12-07 10:37:23.092488,Sucesso
CONT1356,CUST0582,Email,2025-05-26 10:37:23.092493,Sucesso
CONT1357,CUST0529,Email,2025-06-19 10:37:23.092498,Sucesso
CONT1358,CUST0883,Email,2025-04-28 10:37:23.092503,Falha
CONT1359,CUST0147,Email,2025-08-05 10:37:23.092508,Sucesso
CONT1360,CUST0666,Email,2024-12-06 10:37:23.092514,Sucesso
CONT1361,CUST0304,Email,2025-02-12 10:37:23.092520,Sucesso
CONT1362,CUST0620,Chat,2024-12-12 10:37:23.092526,Sucesso
CONT1363,CUST0748,Telefone,2025-06-09 10:37:23.092531,Sucesso
CONT1364,CUST0820,Telefone,2024-08-19 10:37:23.092537,Sucesso
CONT1365,CUST0864,Reunião,2025-04-30 10:37:23.092542,Falha
CONT1366,CUST0582,Chat,2024-08-13 10:37:23.092548,Sucesso
CONT1367,CUST0695,Telefone,2025-08-05 10:37:23.092562,Falha
CONT1368,CUST0762,Reunião,2024-12-07 10:37:23.092569,Sucesso
CONT1369,CUST0228,Email,2024-10-14 10:37:23.092582,Não Atendido
CONT1370,CUST0102,Email,2025-01-08 10:37:23.092588,Sucesso
CONT1371,CUST0587,Telefone,2025-04-06 10:37:23.092594,Falha
CONT1372,CUST0417,Telefone,2024-12-21 10:37:23.092599,Sucesso
CONT1373,CUST0958,Telefone,2025-05-17 10:37:23.092605,Sucesso
CONT1374,CUST0216,Email,2025-03-16 10:37:23.092611,Sucesso
CONT1375,CUST0407,Email,2025-03-20 10:37:23.092617,Não Atendido
CONT1376,CUST0399,Telefone,2025-07-09 10:37:23.092622,Sucesso
CONT1377,CUST0923,Email,2024-11-10 10:37:23.092628,Sucesso
CONT1378,CUST0715,Telefone,2024-12-03 10:37:23.092634,Falha
CONT1379,CUST0704,Telefone,2025-07-26 10:37:23.092640,Sucesso
CONT1380,CUST0761,Reunião,2024-08-17 10:37:23.092645,Falha
CONT1381,CUST0499,Reunião,2024-09-04 10:37:23.092651,Sucesso
CONT1382,CUST0754,Reunião,2025-04-23 10:37:23.092657,Falha
CONT1383,CUST0465,Telefone,2025-07-06 10:37:23.092663,Sucesso
CONT1384,CUST0691,Reunião,2025-05-25 10:37:23.092669,Sucesso
CONT1385,CUST0949,Telefone,2025-02-17 10:37:23.092675,Sucesso
CONT1386,CUST0974,Email,2024-09-04 10:37:23.092681,Falha
CONT1387,CUST0731,Email,2025-05-30 10:37:23.092687,Sucesso
CONT1388,CUST0082,Email,2024-10-10 10:37:23.092692,Sucesso
CONT1389,CUST0604,Telefone,2024-08-10 10:37:23.092698,Não Atendido
CONT1390,CUST0947,Telefone,2025-03-23 10:37:23.092704,Sucesso
CONT1391,CUST0687,Reunião,2025-04-29 10:37:23.092710,Falha
CONT1392,CUST0751,Email,2025-03-14 10:37:23.092715,Não Atendido
CONT1393,CUST0772,Email,2025-07-29 10:37:23.092721,Falha
CONT1394,CUST0903,Chat,2025-06-06 10:37:23.092727,Falha
CONT1395,CUST0365,Email,2025-02-03 10:37:23.092732,Sucesso
CONT1396,CUST0163,Telefone,2025-07-09 10:37:23.092738,Sucesso
CONT1397,CUST0048,Telefone,2025-04-15 10:37:23.092744,Falha
CONT1398,CUST0511,Telefone,2025-03-17 10:37:23.092750,Sucesso
CONT1399,CUST0329,Email,2025-04-09 10:37:23.092756,Sucesso
CONT1400,CUST0840,Email,2025-02-18 10:37:23.092762,Falha
CONT1401,CUST0116,Email,2025-03-03 10:37:23.092767,Sucesso
CONT1402,CUST0941,Telefone,2024-09-06 10:37:23.092773,Não Atendido
CONT1403,CUST0849,Telefone,2024-08-23 10:37:23.092779,Falha
CONT1404,CUST0337,Email,2024-11-20 10:37:23.092785,Falha
CONT1405,CUST0881,Telefone,2025-05-17 10:37:23.092791,Falha
CONT1406,CUST0737,Reunião,2024-12-08 10:37:23.092797,Falha
CONT1407,CUST0864,Email,2025-02-16 10:37:23.092803,Falha
CONT1408,CUST0840,Telefone,2024-12-19 10:37:23.092809,Sucesso
CONT1409,CUST0147,Telefone,2025-01-11 10:37:23.092815,Sucesso
CONT1410,CUST0575,Email,2025-05-24 10:37:23.092820,Falha
CONT1411,CUST0806,Email,2024-11-10 10:37:23.092826,Falha
CONT1412,CUST0323,Telefone,2025-04-15 10:37:23.092832,Sucesso
CONT1413,CUST0443,Reunião,2025-06-06 10:37:23.092838,Sucesso
CONT1414,CUST0837,Reunião,2024-08-10 10:37:23.092844,Sucesso
CONT1415,CUST0013,Telefone,2024-09-21 10:37:23.092850,Sucesso
CONT1416,CUST0943,Reunião,2025-04-27 10:37:23.092856,Não Atendido
CONT1417,CUST0494,Email,2024-08-10 10:37:23.092861,Não Atendido
CONT1418,CUST0701,Telefone,2025-01-09 10:37:23.092867,Sucesso
CONT1419,CUST0287,Telefone,2024-11-25 10:37:23.092872,Sucesso
CONT1420,CUST0720,Email,2025-07-18 10:37:23.092878,Sucesso
CONT1421,CUST0114,Reunião,2025-06-10 10:37:23.092884,Falha
CONT1422,CUST0480,Telefone,2025-04-17 10:37:23.092890,Sucesso
CONT1423,CUST0022,Email,2024-09-28 10:37:23.092896,Sucesso
CONT1424,CUST0349,Chat,2025-01-23 10:37:23.092902,Sucesso
CONT1425,CUST0726,Email,2024-08-19 10:37:23.092908,Sucesso
CONT1426,CUST0683,Email,2025-05-07 10:37:23.092913,Sucesso
CONT1427,CUST0835,Email,2025-06-16 10:37:23.092919,Sucesso
CONT1428,CUST0566,Reunião,2024-10-18 10:37:23.092925,Sucesso
CONT1429,CUST0906,Reunião,2025-07-30 10:37:23.092931,Sucesso
CONT1430,CUST0810,Email,2024-10-11 10:37:23.092937,Sucesso
CONT1431,CUST0320,Telefone,2025-05-01 10:37:23.092943,Falha
CONT1432,CUST0126,Email,2024-12-14 10:37:23.092948,Falha
CONT1433,CUST0277,Reunião,2025-05-30 10:37:23.092954,Falha
CONT1434,CUST0976,Telefone,2025-06-23 10:37:23.092960,Não Atendido
CONT1435,CUST0204,Telefone,2025-03-23 10:37:23.092965,Sucesso
CONT1436,CUST0194,Chat,2024-12-16 10:37:23.092971,Sucesso
CONT1437,CUST0681,Email,2025-07-06 10:37:23.092977,Sucesso
CONT1438,CUST0664,Email,2024-10-22 10:37:23.092983,Falha
CONT1439,CUST0547,Telefone,2025-04-03 10:37:23.092989,Não Atendido
CONT1440,CUST0696,Chat,2025-06-01 10:37:23.092995,Sucesso
CONT1441,CUST0286,Email,2025-07-08 10:37:23.093000,Sucesso
CONT1442,CUST0057,Email,2025-04-15 10:37:23.093006,Sucesso
CONT1443,CUST0734,Email,2025-01-15 10:37:23.093011,Falha
CONT1444,CUST0303,Telefone,2025-07-09 10:37:23.093017,Sucesso
CONT1445,CUST0163,Email,2025-03-29 10:37:23.093023,Sucesso
CONT1446,CUST0019,Telefone,2025-02-03 10:37:23.093029,Sucesso
CONT1447,CUST0370,Chat,2024-11-27 10:37:23.093035,Sucesso
CONT1448,CUST0264,Telefone,2024-10-25 10:37:23.093041,Falha
CONT1449,CUST0794,Email,2025-06-06 10:37:23.093046,Sucesso
CONT1450,CUST0113,Telefone,2025-08-04 10:37:23.093052,Falha
CONT1451,CUST0488,Email,2025-05-31 10:37:23.093057,Sucesso
CONT1452,CUST0327,Reunião,2025-07-13 10:37:23.093063,Falha
CONT1453,CUST0542,Telefone,2025-02-09 10:37:23.093072,Falha
CONT1454,CUST0647,Email,2025-03-19 10:37:23.093078,Sucesso
CONT1455,CUST0579,Telefone,2024-12-19 10:37:23.093084,Sucesso
CONT1456,CUST0065,Telefone,2024-10-11 10:37:23.093090,Falha
CONT1457,CUST0292,Telefone,2025-02-25 10:37:23.093095,Sucesso
CONT1458,CUST0025,Email,2024-09-30 10:37:23.093101,Falha
CONT1459,CUST0549,Reunião,2025-03-30 10:37:23.093107,Falha
CONT1460,CUST0001,Chat,2024-12-04 10:37:23.093113,Falha
CONT1461,CUST0911,Telefone,2024-10-14 10:37:23.093119,Sucesso
CONT1462,CUST0549,Chat,2025-02-16 10:37:23.093125,Sucesso
CONT1463,CUST0141,Email,2025-06-04 10:37:23.093131,Sucesso
CONT1464,CUST0744,Telefone,2025-07-07 10:37:23.093136,Sucesso
CONT1465,CUST0648,Telefone,2025-06-21 10:37:23.093142,Falha
CONT1466,CUST0901,Telefone,2025-03-30 10:37:23.093147,Falha
CONT1467,CUST0188,Telefone,2024-08-20 10:37:23.093153,Sucesso
CONT1468,CUST0128,Email,2024-09-08 10:37:23.093159,Falha
CONT1469,CUST0201,Email,2025-04-19 10:37:23.093165,Sucesso
CONT1470,CUST0127,Email,2025-05-30 10:37:23.093171,Sucesso
CONT1471,CUST0257,Email,2025-06-10 10:37:23.093177,Não Atendido
CONT1472,CUST0676,Reunião,2025-04-23 10:37:23.093182,Não Atendido
CONT1473,CUST0547,Email,2024-10-11 10:37:23.093188,Sucesso
CONT1474,CUST0194,Email,2024-09-11 10:37:23.093194,Não Atendido
CONT1475,CUST0703,Telefone,2024-11-24 10:37:23.093200,Sucesso
CONT1476,CUST0104,Telefone,2024-09-29 10:37:23.093206,Sucesso
CONT1477,CUST0535,Reunião,2025-02-17 10:37:23.093212,Sucesso
CONT1478,CUST0265,Telefone,2025-02-26 10:37:23.093218,Não Atendido
CONT1479,CUST0802,Email,2024-10-25 10:37:23.093224,Sucesso
